ticket_id,customer_id,policy_id,ticket_open_date,ticket_close_date,issue_type,issue_severity,support_channel,resolution_status,resolution_time_hours,escalation_flag,repeat_ticket_flag,csat_score,refund_or_credit_given_flag,refund_or_credit_amount
TIC001753,CUST00782,POL00853,2025-01-30 00:00:00,2025-01-30 09:49:12.000000000,claim_status_question,low,phone,resolved,9.82,0,0,4.0,0,0.0
TIC001754,CUST01097,POL01196,2025-09-17 00:00:00,2025-09-17 21:10:48.000000000,payment_failure,medium,email,resolved,21.18,0,0,3.0,0,0.0
TIC001755,CUST00842,POL00922,2025-10-03 00:00:00,2025-10-03 20:58:12.000000000,account_update_request ,medium,phone,resolved,20.97,0,0,4.0,0,0.0
TIC001756,CUST00559,POL00612,2025-03-27 00:00:00,2025-03-27 07:11:24.000000000,billing_issue,low,self_service,resolved,7.19,0,0,3.0,0,0.0
TIC001757,CUST00920,POL01010,2025-12-28 00:00:00,2025-12-28 02:15:35.999999999,claim_status_question,medium,chat,resolved,2.26,0,1,4.0,0,0.0
TIC001758,CUST00954,POL01045,2025-06-22 00:00:00,2025-06-22 04:30:00.000000000,policy_change_request,low,chat,resolved,4.5,0,0,4.0,0,
TIC001759,CUST00592,POL00650,2025-12-31 00:00:00,2026-01-01 18:46:48.000000000,policy_change_request,high,phone,resolved,42.78,0,0,3.0,1,12.13
TIC001760,CUST00244,POL00264,2025-06-05 00:00:00,2025-06-07 04:26:24.000000000,mileage_sync_issue,high,phone,resolved,52.44,0,0,1.0,0,0.0
TIC001761,CUST00621,POL00681,2025-01-14 00:00:00,2025-01-14 13:46:48.000000000,billing_issue,low,email,resolved,13.78,0,0,4.0,0,0.0
TIC001762,CUST00080,POL00088,2025-03-21 00:00:00,2025-03-21 03:19:12.000000000,policy_change_request,high,phone,resolved,3.32,0,0,5.0,1,0.0
TIC001763,CUST00530,POL01201,2025-11-28 00:00:00,,discount_dispute,medium,phone,pending,27.89,0,0,,1,38.05
TIC001764,CUST00442,POL00485,2025-03-09 00:00:00,2025-03-09 05:33:36.000000000,mileage_sync_issue,low,phone,resolved,5.56,0,0,2.0,0,0.0
TIC001765,CUST00608,POL00668,2025-06-12 00:00:00,,mileage_sync_issue,medium,phone,escalated,24.42,1,0,2.0,0,0.0
TIC001766,CUST00387,POL00427,2025-01-03 00:00:00,2025-01-06 09:45:00.000000000,claim_status_question,critical,phone,resolved,81.75,0,1,2.0,1,0.0
TIC001767,CUST00898,POL00985,2025-01-18 00:00:00,2025-01-18 21:28:12.000000000,discount_dispute,medium,email,resolved,21.47,0,0,3.0,0,0.0
TIC001768,CUST00341,POL00374,2025-12-16 00:00:00,,mileage_sync_issue,medium,phone,pending,13.55,0,0,,0,0.0
TIC001769,CUST00567,POL00622,2025-05-26 00:00:00,2025-05-26 22:10:12.000000000,payment_failure,medium,phone,resolved,22.17,0,0,4.0,0,0.0
TIC001770,CUST00725,POL00791,2025-10-28 00:00:00,2025-10-28 16:40:48.000000000,account_update_request,medium,phone,resolved,16.68,0,0,4.0,0,0.0
TIC001771,CUST00415,POL00455,2025-08-05 00:00:00,,account_update_request,low,chat,pending,2.71,0,1,,0,0.0
TIC001772,CUST00549,POL00600,2025-11-26 00:00:00,2025-11-26 10:40:12.000000000,payment_failure,medium,self_service,resolved,10.67,0,0,4.0,0,0.0
TIC001773,CUST00013,POL00014,2025-03-08 00:00:00,,CLAIM_STATUS_QUESTION,high,chat,pending,56.33,0,1,,0,0.0
TIC001774,CUST00407,POL00448,2025-03-30 00:00:00,2025-03-30 15:12:36.000000000,mileage_sync_issue,medium,email,resolved,15.21,0,0,,0,0.0
TIC001775,CUST00255,POL00274,2025-04-08 00:00:00,,Mileage_Sync_Issue,low,phone,escalated,2.56,1,1,,0,0.0
TIC001776,CUST00239,POL00259,2025-04-13 00:00:00,2025-04-13 08:01:12.000000000,billing_issue,low,phone,resolved,8.02,0,1,4.0,0,0.0
TIC001777,CUST00014,POL00015,2025-11-17 00:00:00,2025-11-17 00:53:24.000000000,policy_change_request,low,email,resolved,0.89,0,1,4.0,1,
TIC001778,CUST00708,POL00773,2025-01-05 00:00:00,2025-01-05 00:30:00.000000000,mileage_sync_issue,low,chat,resolved,0.5,0,1,5.0,0,0.0
TIC001779,CUST00460,POL00502,2025-08-01 00:00:00,2025-08-01 10:19:12.000000000,policy_change_request,low,self_service,resolved,10.32,0,0,2.0,0,0.0
TIC001780,CUST00913,POL01003,2025-03-23 00:00:00,2025-03-23 04:07:12.000000000,discount_dispute,low,phone,resolved,4.12,0,0,4.0,0,0.0
TIC001781,CUST00867,POL00949,2025-06-26 00:00:00,2025-06-26 07:42:00.000000000,app_login_issue,low,self_service,resolved,7.7,0,0,2.0,1,9.35
TIC001782,CUST00600,POL00658,2025-05-14 00:00:00,2025-05-14 10:21:00.000000000,claim_status_question,low,phone,resolved,10.35,0,0,5.0,1,37.25
TIC001783,CUST00290,POL00317,2025-10-20 00:00:00,2025-10-20 09:00:00.000000000,app_login_issue,low,phone,resolved,9.0,0,0,4.0,0,0.0
TIC001784,CUST00607,POL00667,2025-03-14 00:00:00,2025-03-14 00:30:00.000000000,mileage_sync_issue,low,chat,resolved,0.5,0,0,5.0,0,0.0
TIC001785,CUST00956,POL01047,2025-12-09 00:00:00,2025-12-09 19:30:36.000000000,account_update_request,medium,chat,resolved,19.51,0,0,4.0,0,0.0
TIC001786,CUST01044,POL01135,2025-05-04 00:00:00,,mileage_sync_issue,low,phone,escalated,8.16,1,0,1.0,0,0.0
TIC001787,CUST01036,POL01126,2025-04-04 00:00:00,2025-04-04 00:30:00.000000000,account_update_request,high,self_service,resolved,0.5,0,0,5.0,0,0.0
TIC001788,CUST00229,POL00248,2025-11-27 00:00:00,2025-11-28 02:54:36.000000000,account_update_request,high,self_service,resolved,26.91,0,0,,0,0.0
TIC001789,CUST00330,POL00360,2025-02-02 00:00:00,2025-02-02 11:15:00.000000000,account_update_request,low,phone,resolved,11.25,0,0,2.0,1,0.0
TIC001790,CUST00400,POL00441,2025-04-12 00:00:00,,account_update_request,medium,phone,pending,14.41,0,1,,0,0.0
TIC001791,CUST00404,POL00445,2025-10-17 00:00:00,2025-10-18 02:01:12.000000000,billing_issue,medium,phone,closed_no_action,26.02,0,1,,0,0.0
TIC001792,CUST01085,POL01181,2025-10-18 00:00:00,2025-10-18 09:35:24.000000000,discount_dispute,medium,email,resolved,9.59,0,0,5.0,1,12.91
TIC001793,CUST00772,POL00844,2025-03-29 00:00:00,2025-03-30 21:34:12.000000000,mileage_sync_issue,high,chat,closed_no_action,45.57,0,0,,0,0.0
TIC001794,CUST00610,POL00670,2025-12-03 00:00:00,2025-12-03 20:35:24.000000000,mileage_sync_issue,medium,phone,resolved,20.59,0,0,1.0,0,0.0
TIC001795,CUST00441,POL00484,2025-10-11 00:00:00,2025-10-11 14:32:24.000000000,billing_issue,medium,phone,closed_no_action,14.54,0,0,,0,
TIC001796,CUST01047,POL01139,2025-06-07 00:00:00,2025-06-09 16:58:48.000000000,policy_change_request,critical,chat,resolved,64.98,0,0,4.0,0,0.0
TIC001797,CUST00785,POL00856,2025-03-04 00:00:00,2025-03-04 05:52:48.000000000,account_update_request,low,phone,resolved,5.88,0,0,1.0,0,0.0
TIC001798,CUST00735,POL00806,2025-05-29 00:00:00,2025-05-29 09:22:48.000000000,discount_dispute,low,chat,resolved,9.38,0,0,4.0,0,
TIC001799,CUST01074,POL01170,2025-06-20 00:00:00,2025-06-20 13:46:48.000000000,policy_change_request,medium,chat,resolved,13.78,0,0,5.0,1,26.38
TIC001800,CUST01085,POL01183,2025-09-13 00:00:00,2025-09-13 02:31:12.000000000, mileage_sync_issue,low,phone,resolved,2.52,0,0,5.0,0,0.0
TIC001801,CUST00338,POL00370,2025-08-17 00:00:00,2025-08-18 09:24:00.000000000,account_update_request,high,self_service,resolved,33.4,0,0,3.0,0,0.0
TIC001802,CUST00006,POL00006,2025-04-06 00:00:00,,billing_issue,medium,email,pending,11.11,0,0,,0,0.0
TIC001803,CUST00915,POL01005,2025-12-29 00:00:00,2025-12-29 09:45:00.000000000,claim_status_question,low,phone,resolved,9.75,0,1,4.0,0,0.0
TIC001804,CUST00264,POL00284,2025-10-24 00:00:00,2025-10-24 06:00:36.000000000,discount_dispute,low,phone,closed_no_action,6.01,0,1,,0,0.0
TIC001805,CUST00050,POL00058,2025-12-12 00:00:00,2025-12-13 07:23:24.000000000,mileage_sync_issue,high,email,resolved,31.39,0,1,5.0,0,0.0
TIC001806,CUST01033,POL01123,2025-04-07 00:00:00,2025-04-09 06:19:48.000000000,billing_issue,high,email,resolved,54.33,0,0,2.0,0,0.0
TIC001807,CUST00069,POL00078,2025-01-23 00:00:00,2025-01-25 05:38:24.000000000,POLICY_CHANGE_REQUEST,high,phone,resolved,53.64,0,0,4.0,0,0.0
TIC001808,CUST01045,POL01136,2025-09-08 00:00:00,,account_update_request,low,phone,escalated,7.65,1,1,1.0,0,0.0
TIC001809,CUST00652,POL00716,2025-12-17 00:00:00,,discount_dispute,high,email,pending,33.99,0,0,,1,24.3
TIC001810,CUST00963,POL01054,2025-07-02 00:00:00,,billing_issue,low,email,escalated,5.05,1,0,,0,0.0
TIC001811,CUST01004,POL01096,2025-07-21 00:00:00,2025-07-21 06:58:12.000000000,app_login_issue,medium,phone,closed_no_action,6.97,0,1,,0,0.0
TIC001812,CUST00074,POL00083,2025-04-14 00:00:00,2025-04-14 05:41:24.000000000,app_login_issue,low,phone,resolved,5.69,0,1,5.0,1,6.47
TIC001813,CUST00524,POL00570,2025-06-04 00:00:00,2025-06-04 05:07:12.000000000,discount_dispute,low,self_service,resolved,5.12,0,0,5.0,0,0.0
TIC001814,CUST01077,POL01173,2025-10-21 00:00:00,2025-10-22 06:27:00.000000000,claim_status_question,medium,phone,resolved,30.45,0,0,4.0,0,0.0
TIC001815,CUST00861,POL00943,2025-02-04 00:00:00,2025-02-04 19:00:36.000000000,claim_status_question,medium,chat,resolved,19.01,0,1,3.0,0,0.0
TIC001816,CUST01073,POL01169,2025-02-17 00:00:00,2025-02-17 10:15:00.000000000,app_login_issue,medium,email,resolved,10.25,0,0,3.0,0,0.0
TIC001817,CUST00281,POL00306,2025-11-26 00:00:00,2025-11-26 08:52:48.000000000,billing_issue,medium,chat,resolved,8.88,0,0,5.0,0,
TIC001818,CUST00043,POL00050,2025-02-17 00:00:00,2025-02-19 15:52:12.000000000,policy_change_request,high,phone,closed_no_action,63.87,0,0,,0,0.0
TIC001819,CUST00957,POL01048,2025-04-09 00:00:00,2025-04-09 05:08:24.000000000,app_login_issue,low,email,resolved,5.14,0,0,5.0,1,26.38
TIC001820,CUST00142,POL01254,2025-04-11 00:00:00,2025-04-11 06:26:24.000000000,app_login_issue,low,phone,resolved,6.44,0,0,5.0,0,0.0
TIC001821,CUST00780,POL00852,2025-08-29 00:00:00,2025-08-29 08:21:35.999999999,mileage_sync_issue,medium,phone,resolved,8.36,0,0,5.0,0,0.0
TIC001822,CUST00276,POL01216,2025-09-13 00:00:00,,mileage_sync_issue,low,chat,escalated,12.69,1,0,2.0,0,0.0
TIC001823,CUST00275,POL00298,2025-07-23 00:00:00,,app_login_issue,low,phone,escalated,3.72,1,0,3.0,0,0.0
TIC001824,CUST00285,POL00310,2025-03-19 00:00:00,2025-03-19 02:43:12.000000000,mileage_sync_issue,low,phone,closed_no_action,2.72,0,1,,0,0.0
TIC001825,CUST00223,POL00242,2025-12-18 00:00:00,2025-12-18 00:35:24.000000000,account_update_request,low,chat,resolved,0.59,0,0,5.0,1,31.3
TIC001826,CUST00768,POL00840,2025-08-27 00:00:00,2025-08-30 16:48:36.000000000,billing_issue,critical,phone,resolved,88.81,0,1,,1,18.95
TIC001827,CUST00102,POL00110,2025-02-28 00:00:00,2025-02-28 23:00:36.000000000,mileage_sync_issue,medium,email,resolved,23.01,0,0,4.0,0,0.0
TIC001828,CUST00219,POL00238,2025-02-27 00:00:00,,payment_failure,low,phone,escalated,2.58,1,1,,0,0.0
TIC001829,CUST00836,POL00915,2025-03-11 00:00:00,,claim_status_question,medium,phone,pending,18.74,0,1,,0,0.0
TIC001830,CUST00371,POL00406,2025-11-15 00:00:00,,discount_dispute,high,phone,pending,80.05,0,0,,0,0.0
TIC001831,CUST00714,POL00779,2025-06-22 00:00:00,,discount_dispute,low,phone,pending,3.84,0,0,,0,0.0
TIC001832,CUST01007,POL01099,2025-01-07 00:00:00,,billing_issue,high,phone,escalated,70.25,1,0,,0,0.0
TIC001833,CUST00851,POL00933,2025-11-30 00:00:00,2025-11-30 23:15:00.000000000,policy_change_request,medium,phone,resolved,23.25,0,0,5.0,0,0.0
TIC001834,CUST00197,POL00213,2025-03-18 00:00:00,2025-03-19 09:48:36.000000000,policy_change_request,medium,chat,resolved,33.81,0,0,5.0,0,0.0
TIC001835,CUST00192,POL00206,2025-02-16 00:00:00,2025-02-16 07:39:36.000000000,policy_change_request,low,phone,resolved,7.66,0,0,5.0,0,0.0
TIC001836,CUST01051,POL01144,2025-12-16 00:00:00,2025-12-16 00:30:00.000000000,payment_failure,medium,phone,resolved,0.5,0,1,4.0,0,
TIC001837,CUST00267,POL00288,2025-06-22 00:00:00,2025-06-22 11:56:24.000000000,app_login_issue,low,email,resolved,11.94,0,0,4.0,0,0.0
TIC001838,CUST00609,POL00669,2025-03-10 00:00:00,2025-03-10 09:15:00.000000000,billing_issue,medium,chat,resolved,9.25,0,0,5.0,0,0.0
TIC001839,CUST00434,POL01222,2025-05-27 00:00:00,2025-05-27 22:55:12.000000000,payment_failure,medium,phone,closed_no_action,22.92,0,0,,0,0.0
TIC001840,CUST00715,POL00780,2025-02-03 00:00:00,2025-02-03 02:28:12.000000000,app_login_issue,low,chat,resolved,2.47,0,0,3.0,0,0.0
TIC001841,CUST01070,POL01166,2025-11-02 00:00:00,2025-11-02 05:03:36.000000000,claim_status_question,low,self_service,resolved,5.06,0,1,4.0,0,0.0
TIC001842,CUST00243,POL00263,2025-12-22 00:00:00,2025-12-22 16:23:59.999999999,account_update_request,medium,email,resolved,16.4,0,0,3.0,0,0.0
TIC001843,CUST00186,POL00200,2025-04-28 00:00:00,2025-04-28 06:50:24.000000000,account_update_request,low,phone,resolved,6.84,0,0,5.0,0,0.0
TIC001844,CUST00270,POL00291,2025-05-22 00:00:00,2025-05-22 03:17:24.000000000,discount_dispute,low,chat,resolved,3.29,0,0,5.0,0,0.0
TIC001845,CUST00609,POL00669,2025-10-04 00:00:00,2025-10-04 16:03:35.999999999,claim_status_question,medium,email,resolved,16.06,0,0,1.0,0,0.0
TIC001846,CUST00049,POL00056,2025-05-13 00:00:00,2025-05-13 05:19:12.000000000,mileage_sync_issue,low,phone,resolved,5.32,0,0,2.0,0,0.0
TIC001847,CUST00268,POL00289,2025-09-04 00:00:00,2025-09-09 00:44:24.000000000,app_login_issue,critical,self_service,resolved,120.74,0,0,1.0,1,0.0
TIC001848,CUST01050,POL01142,2025-09-11 00:00:00,2025-09-11 23:45:36.000000000,policy_change_request,medium,email,resolved,23.76,0,1,2.0,0,0.0
TIC001849,CUST00313,POL00341,2025-11-03 00:00:00,,app_login_issue,low,chat,pending,4.95,0,0,,0,0.0
TIC001850,CUST00809,POL00884,2025-08-07 00:00:00,2025-08-07 19:45:36.000000000,app_login_issue,high,phone,resolved,19.76,0,0,5.0,0,0.0
TIC001851,CUST00773,POL00845,2025-04-27 00:00:00,,billing_issue,medium,email,escalated,18.34,1,0,2.0,1,21.77
TIC001852,CUST00240,POL00260,2025-05-25 00:00:00,,mileage_sync_issue,low,chat,pending,3.04,0,0,,0,0.0
TIC001853,CUST00641,POL00702,2025-06-13 00:00:00,2025-06-13 08:36:35.999999999,policy_change_request,low,phone,resolved,8.61,0,1,3.0,0,0.0
TIC001854,CUST00015,POL00016,2025-04-24 00:00:00,2025-04-24 16:32:24.000000000,policy_change_request,medium,chat,resolved,16.54,0,0,5.0,0,0.0
TIC001855,CUST00112,POL00121,2025-03-05 00:00:00,2025-03-12 14:40:12.000000000,app_login_issue,critical,phone,resolved,182.67,0,0,2.0,0,0.0
TIC001856,CUST00758,POL00831,2025-09-12 00:00:00,,account_update_request,high,phone,pending,108.03,0,1,,0,0.0
TIC001857,CUST00577,POL00632,2025-11-15 00:00:00,2025-11-16 03:00:36.000000000,mileage_sync_issue,medium,phone,closed_no_action,27.01,0,1,,0,0.0
TIC001858,CUST00697,POL00762,2025-05-26 00:00:00,,payment_failure,medium,email,pending,16.69,0,0,,0,0.0
TIC001859,CUST00463,POL00505,2025-05-09 00:00:00,2025-05-09 23:28:48.000000000,account_update_request,medium,phone,resolved,23.48,0,0,4.0,0,0.0
TIC001860,CUST00201,POL00218,2025-03-12 00:00:00,2025-03-12 12:30:36.000000000,POLICY_CHANGE_REQUEST,medium,self_service,resolved,12.51,0,0,3.0,0,0.0
TIC001861,CUST00814,POL00890,2025-01-02 00:00:00,2025-01-02 12:33:00.000000000,mileage_sync_issue,medium,phone,resolved,12.55,0,1,,0,0.0
TIC001862,CUST01046,POL01137,2025-01-31 00:00:00,,mileage_sync_issue,high,chat,escalated,13.54,1,0,2.0,0,0.0
TIC001863,CUST00431,POL00471,2025-02-21 00:00:00,2025-02-21 07:18:00.000000000,account_update_request,low,phone,resolved,7.3,0,1,4.0,0,0.0
TIC001864,CUST00744,POL00817,2025-05-22 00:00:00,2025-05-22 19:25:12.000000000,mileage_sync_issue,medium,phone,resolved,19.42,0,0,2.0,0,0.0
TIC001865,CUST00912,POL01002,2025-03-24 00:00:00,,Payment_Failure,medium,phone,escalated,17.54,1,1,1.0,0,0.0
TIC001866,CUST00838,POL00918,2025-02-24 00:00:00,2025-02-26 07:18:00.000000000,billing_issue,critical,phone,resolved,55.3,0,0,,1,0.0
TIC001867,CUST00055,POL00063,2025-02-25 00:00:00,,claim_status_question,high,self_service,pending,13.06,0,1,,0,0.0
TIC001868,CUST00116,POL00125,2025-08-26 00:00:00,2025-08-26 10:59:24.000000000,mileage_sync_issue,medium,phone,resolved,10.99,0,0,1.0,0,0.0
TIC001869,CUST00366,POL00401,2025-09-18 00:00:00,2025-09-18 03:03:00.000000000,app_login_issue,low,phone,resolved,3.05,0,0,,0,0.0
TIC001870,CUST00848,POL00928,2025-02-22 00:00:00,2025-02-22 00:38:24.000000000,discount_dispute,low,email,resolved,0.64,0,0,5.0,0,0.0
TIC001871,CUST00103,POL00111,2025-08-25 00:00:00,2025-08-26 06:01:12.000000000,discount_dispute,medium,self_service,resolved,30.02,0,0,5.0,0,0.0
TIC001872,CUST00151,POL00164,2025-01-25 00:00:00,2025-01-25 04:27:00.000000000, policy_change_request,low,phone,resolved,4.45,0,0,5.0,0,0.0
TIC001873,CUST00519,POL00565,2025-09-09 00:00:00,2025-09-09 15:39:36.000000000,policy_change_request,medium,chat,resolved,15.66,0,0,5.0,0,0.0
TIC001874,CUST00374,POL00409,2025-07-25 00:00:00,2025-07-25 10:56:24.000000000,billing_issue,low,email,resolved,10.94,0,0,2.0,0,0.0
TIC001875,CUST00368,POL00403,2025-01-13 00:00:00,2025-01-13 03:48:00.000000000,app_login_issue,low,phone,resolved,3.8,0,0,2.0,0,0.0
TIC001876,CUST00651,POL00715,2025-09-30 00:00:00,,claim_status_question,high,chat,pending,5.0,0,0,,0,0.0
TIC001877,CUST00799,POL00873,2025-12-27 00:00:00,,payment_failure,medium,phone,escalated,17.03,1,0,1.0,0,0.0
TIC001878,CUST00476,POL00520,2025-09-12 00:00:00,,app_login_issue,low,chat,escalated,6.78,1,0,,0,0.0
TIC001879,CUST00381,POL00419,2025-03-03 00:00:00,2025-03-03 12:56:24.000000000,app_login_issue,medium,phone,resolved,12.94,0,0,5.0,0,0.0
TIC001880,CUST00676,POL01244,2025-07-26 00:00:00,,billing_issue,critical,phone,escalated,91.15,1,1,,0,0.0
TIC001881,CUST00819,POL00896,2025-07-21 00:00:00,,payment_failure,critical,phone,pending,86.06,0,0,,0,0.0
TIC001882,CUST00280,POL00305,2025-02-10 00:00:00,2025-02-10 13:40:48.000000000,claim_status_question,high,self_service,resolved,13.68,0,0,4.0,0,0.0
TIC001883,CUST01099,POL01199,2025-02-02 00:00:00,,discount_dispute,low,phone,escalated,10.35,1,0,1.0,0,0.0
TIC001884,CUST00034,POL00039,2025-01-17 00:00:00,,app_login_issue,low,phone,pending,4.34,0,0,,0,0.0
TIC001885,CUST00500,POL00545,2025-07-26 00:00:00,,payment_failure,high,chat,pending,53.71,0,0,,0,0.0
TIC001886,CUST00580,POL00637,2025-06-19 00:00:00,2025-06-19 07:24:36.000000000,app_login_issue,low,phone,resolved,7.41,0,1,4.0,0,0.0
TIC001887,CUST00220,POL00239,2025-01-26 00:00:00,2025-01-26 04:43:48.000000000,account_update_request,low,phone,resolved,4.73,0,0,2.0,0,0.0
TIC001888,CUST00528,POL01206,2025-09-06 00:00:00,2025-09-06 09:36:00.000000000,account_update_request,low,email,resolved,9.6,0,0,5.0,0,0.0
TIC001889,CUST00068,POL00077,2025-01-11 00:00:00,2025-01-11 09:57:36.000000000,policy_change_request,low,phone,resolved,9.96,0,0,5.0,0,0.0
TIC001890,CUST00441,POL00484,2025-10-06 00:00:00,2025-10-06 12:00:36.000000000,mileage_sync_issue,low,chat,resolved,12.01,0,0,5.0,0,0.0
TIC001891,CUST01058,POL01153,2025-12-25 00:00:00,2025-12-25 00:30:00.000000000,policy_change_request,high,email,closed_no_action,0.5,0,0,,0,0.0
TIC001892,CUST00007,POL00007,2025-06-11 00:00:00,2025-06-12 05:26:24.000000000,discount_dispute,medium,chat,resolved,29.44,0,0,3.0,0,0.0
TIC001893,CUST00079,POL00087,2025-05-11 00:00:00,2025-05-11 04:11:24.000000000,app_login_issue,low,phone,resolved,4.19,0,1,5.0,0,0.0
TIC001894,CUST00557,POL00610,2025-11-28 00:00:00,,account_update_request,low,chat,pending,5.52,0,1,,0,0.0
TIC001895,CUST00026,POL01242,2025-09-28 00:00:00,2025-09-29 01:17:24.000000000,account_update_request,medium,chat,resolved,25.29,0,0,4.0,1,3.42
TIC001896,CUST00885,POL01209,2025-08-13 00:00:00,,mileage_sync_issue,high,chat,pending,43.33,0,0,,0,0.0
TIC001897,CUST00778,POL00850,2025-07-15 00:00:00,2025-07-15 05:56:24.000000000,policy_change_request,low,phone,resolved,5.94,0,0,3.0,1,32.86
TIC001898,CUST00194,POL00210,2025-07-30 00:00:00,2025-07-30 07:16:48.000000000,payment_failure,low,chat,resolved,7.28,0,1,3.0,0,0.0
TIC001899,CUST00190,POL00204,2025-03-18 00:00:00,2025-03-19 15:10:12.000000000, discount_dispute,medium,phone,resolved,39.17,0,1,5.0,0,0.0
TIC001900,CUST00093,POL00101,2025-09-06 00:00:00,2025-09-06 07:42:36.000000000,account_update_request,low,chat,resolved,7.71,0,0,5.0,0,
TIC001901,CUST00328,POL00357,2025-06-15 00:00:00,2025-06-20 22:23:23.999999999,payment_failure,critical,chat,resolved,142.39,0,0,5.0,0,0.0
TIC001902,CUST00392,POL00432,2025-12-19 00:00:00,2025-12-19 14:09:36.000000000,policy_change_request,medium,phone,resolved,14.16,0,1,5.0,0,0.0
TIC001903,CUST01069,POL01165,2025-02-28 00:00:00,2025-03-02 13:04:48.000000000,account_update_request,high,chat,resolved,61.08,0,0,5.0,0,0.0
TIC001904,CUST00496,POL00541,2025-03-26 00:00:00,2025-03-26 08:18:36.000000000,payment_failure,low,email,resolved,8.31,0,1,1.0,0,0.0
TIC001905,CUST00265,POL00286,2025-01-14 00:00:00,2025-01-14 10:06:36.000000000,discount_dispute,low,phone,closed_no_action,10.11,0,0,,1,11.49
TIC001906,CUST01019,POL01108,2025-03-29 00:00:00,,mileage_sync_issue,medium,phone,escalated,33.84,1,1,1.0,0,0.0
TIC001907,CUST00770,POL00842,2025-01-29 00:00:00,,billing_issue,medium,phone,escalated,23.9,1,0,,0,0.0
TIC001908,CUST00050,POL00057,2025-11-19 00:00:00,2025-11-19 01:46:48.000000000,policy_change_request,low,chat,resolved,1.78,0,0,5.0,0,0.0
TIC001909,CUST00182,POL00195,2025-10-07 00:00:00,2025-10-07 10:04:48.000000000,mileage_sync_issue ,low,chat,closed_no_action,10.08,0,0,,0,0.0
TIC001910,CUST01037,POL01260,2025-10-20 00:00:00,2025-10-20 10:34:48.000000000,account_update_request,low,email,closed_no_action,10.58,0,0,,0,0.0
TIC001911,CUST00159,POL00172,2025-08-16 00:00:00,,app_login_issue,medium,chat,pending,0.5,0,0,,1,18.83
TIC001912,CUST00287,POL01204,2025-05-29 00:00:00,2025-05-30 03:10:48.000000000,app_login_issue,high,phone,resolved,27.18,0,1,2.0,0,0.0
TIC001913,CUST00568,POL00623,2025-10-01 00:00:00,,billing_issue,low,email,escalated,3.26,1,0,1.0,0,0.0
TIC001914,CUST00302,POL00330,2025-03-03 00:00:00,,account_update_request,medium,self_service,pending,5.58,0,0,,1,8.03
TIC001915,CUST00978,POL01069,2025-09-20 00:00:00,2025-09-20 00:30:00.000000000,discount_dispute,medium,phone,resolved,0.5,0,0,5.0,0,0.0
TIC001916,CUST01074,POL01170,2025-08-14 00:00:00,,Claim_Status_Question,critical,chat,pending,103.2,0,0,,0,0.0
TIC001917,CUST00046,POL00053,2025-05-13 00:00:00,2025-05-13 20:45:36.000000000,app_login_issue,medium,phone,resolved,20.76,0,0,4.0,0,0.0
TIC001918,CUST00787,POL00858,2025-08-31 00:00:00,2025-08-31 03:19:12.000000000,claim_status_question,low,phone,resolved,3.32,0,0,5.0,0,0.0
TIC001919,CUST00884,POL00970,2025-12-08 00:00:00,2025-12-09 09:28:47.999999999,mileage_sync_issue,high,self_service,resolved,33.48,0,0,4.0,0,0.0
TIC001920,CUST00561,POL00614,2025-11-01 00:00:00,,payment_failure,low,self_service,pending,9.19,0,0,,0,0.0
TIC001921,CUST00175,POL00188,2025-11-28 00:00:00,,mileage_sync_issue,critical,chat,pending,77.76,0,0,,0,0.0
TIC001922,CUST00297,POL00324,2025-09-19 00:00:00,,account_update_request,medium,phone,pending,1.24,0,1,,0,0.0
TIC001923,CUST00939,POL01210,2025-05-19 00:00:00,2025-05-20 01:48:00.000000000,billing issue,high,email,closed_no_action,25.8,0,0,,0,0.0
TIC001924,CUST00867,POL00949,2025-07-20 00:00:00,2025-07-21 01:02:24.000000000,account_update_request,medium,phone,resolved,25.04,0,0,4.0,0,0.0
TIC001925,CUST00503,POL00548,2025-01-23 00:00:00,,claim status question,high,chat,escalated,50.7,1,1,1.0,0,0.0
TIC001926,CUST00169,POL00182,2025-10-25 00:00:00,2025-10-25 08:29:24.000000000,payment_failure,low,phone,resolved,8.49,0,0,4.0,0,0.0
TIC001927,CUST00663,POL00727,2025-08-07 00:00:00,2025-08-09 22:39:36.000000000,app_login_issue,critical,chat,resolved,70.66,0,0,4.0,0,0.0
TIC001928,CUST00909,POL00999,2025-05-26 00:00:00,2025-05-26 04:20:24.000000000,discount_dispute,low,phone,resolved,4.34,0,0,5.0,0,
TIC001929,CUST00662,POL00726,2025-02-24 00:00:00,2025-02-24 09:48:00.000000000,account_update_request,low,chat,resolved,9.8,0,0,3.0,0,0.0
TIC001930,CUST01092,POL01190,2025-12-04 00:00:00,,payment_failure,low,chat,escalated,9.31,1,0,1.0,0,0.0
TIC001931,CUST00549,POL00600,2025-11-24 00:00:00,,app_login_issue,low,email,pending,1.42,0,1,,0,0.0
TIC001932,CUST00166,POL01249,2025-07-12 00:00:00,2025-07-12 00:30:00.000000000,payment_failure,low,email,resolved,0.5,0,0,4.0,0,0.0
TIC001933,CUST01030,POL01120,2025-05-08 00:00:00,,policy_change_request,low,self_service,escalated,4.21,1,0,3.0,0,0.0
TIC001934,CUST00046,POL00053,2025-05-17 00:00:00,2025-05-17 00:30:00.000000000,account_update_request,low,phone,resolved,0.5,0,1,,0,0.0
