policy_id,customer_id,vehicle_id,policy_start_date,policy_end_date,policy_type,coverage_level,deductible,risk_score,base_premium,telematics_discount_pct,loyalty_discount_pct,bundled_discount_pct,final_monthly_premium,payment_frequency,autopay_flag,policy_status,renewal_flag,churn_flag,cancellation_reason,payment_timeliness_score
POL00494,CUST00451,VEH00506,2024-04-04,2025-04-03,standard,comprehensive,250,0.745,50.83,5.29,0,0.0,48.14,monthly,1,active,0,0,,61.9
POL00495,CUST00452,VEH00507,2025-01-28,2026-01-27,liability_only,comprehensive,250,0.691,69.48,9.41,5,0.0,59.47,monthly,1,renewed,1,0,,93.9
POL00496,CUST00453,VEH00508,2025-02-11,2026-02-10,standard,basic,1000,0.631,82.85,11.47,5,8.0,62.58,annual,1,active,0,0,,84.6
POL00497,CUST00454,VEH00509,2025-08-23,2026-08-22,premium,basic,1000,0.825,92.85,7.94,0,0.0,85.48,monthly,0,active,0,0,,81.3
POL00498,CUST00455,VEH00510,2024-03-23,2025-03-22,standard,basic,250,0.623,40.0,7.65,0,0.0,36.94,semiannual,0,lapsed,0,1,billing_problems,84.9
POL00499,CUST00457,VEH00512,2025-06-14,2026-06-13,standard,enhanced,500,0.748,60.95,4.71,3,0.0,56.25,monthly,1,active,0,0,,94.6
POL00500,CUST00458,VEH00513,2024-07-12,2025-07-11,premium,enhanced,500,0.661,43.33,,5,6.0,33.47,monthly,1,active,0,0,,71.3
POL00501,CUST00459,VEH00514,2025-03-09,2026-03-08,standard,enhanced,1000,0.828,145.09,10.29,3,,120.0,quarterly,1,cancelled,0,1,service_issues,80.8
POL00502,CUST00460,VEH00515,2024-06-18,2025-06-17,standard,enhanced,500,0.617,53.49,9.12,3,0.0,47.01,annual,0,active,0,0,,92.3
POL00503,CUST00461,VEH00516,2025-03-13,2026-03-12,liability_only,basic,250,0.684,71.52,6.18,0,0.0,67.1,quarterly,0,active,0,0,,60.9
POL00504,CUST00462,VEH00517,2024-09-15,2025-09-14,liability_only,comprehensive,1000,0.772,113.01,3.53,0,4.0,104.5,monthly,0,lapsed,0,1,billing_problems,65.2
POL00505,CUST00463,VEH00518,2024-11-05,2025-11-04,full_coverage,enhanced,500,0.75,45.91,0.88,0,0.0,45.51,quarterly,1,cancelled,0,1,moved_to_competitor,55.3
POL00506,CUST00464,VEH00519,2025-05-27,2026-05-26,premium,enhanced,250,0.626,92.68,9.12,0,0.0,84.23,quarterly,1,active,0,0,,100.0
POL00507,CUST00465,VEH00520,2025-06-29,2026-06-28,liability_only,enhanced,1000,0.807,40.0,12.06,5,0.0,33.18,monthly,0,active,0,0,,79.3
POL00508,CUST00466,VEH00521,2025-01-26,2026-01-25,standard,enhanced,250,0.676,69.53,2.65,5,4.0,61.43,monthly,0,active,0,0,,90.5
POL00509,CUST00467,VEH00522,2025-08-23,2026-08-22,liability_only,enhanced,1000,0.621,97.45,12.65,0,0.0,85.12,monthly,1,active,0,0,,100.0
POL00510,CUST00468,VEH00523,2024-11-11,2025-11-10,standard,enhanced,500,0.758,46.09,3.82,5,0.0,42.02,monthly,0,renewed,1,0,,86.0
POL00511,CUST00469,VEH00524,2025-02-25,2026-02-24,premium,basic,500,0.678,59.18,6.47,3,8.0,48.84,monthly,1,renewed,1,0,,65.5
POL00512,CUST00470,VEH00525,2024-04-01,2025-03-31,full_coverage,enhanced,250,0.686,65.6,10.0,0,6.0,55.1,monthly,1,cancelled,0,1,price_increase,100.0
POL00513,CUST00470,VEH00526,2024-04-21,2025-04-20,standard,comprehensive,500,0.642,89.28,4.71,3,0.0,82.4,monthly,1,active,0,0,,82.4
POL00514,CUST00471,VEH00527,2025-08-09,2026-08-08,liability_only,comprehensive,250,0.63,40.0,8.82,0,4.0,34.87,monthly,1,active,0,0,,87.0
POL00515,CUST00471,VEH00528,2024-12-18,2025-12-17,liability_only,basic,250,0.627,40.0,4.41,0,6.0,35.84,monthly,1,active,0,0,,74.2
POL00516,CUST00472,VEH00529,2024-05-26,2025-05-25,full_coverage,enhanced,1000,0.581,47.05,10.88,5,0.0,39.58,quarterly,1,active,0,0,,70.4
POL00517,CUST00473,VEH00530,2024-10-02,2025-10-01,standard,comprehensive,500,0.582,97.62,8.24,7,0.0,82.74,monthly,1,renewed,1,0,,86.9
POL00518,CUST00474,VEH00531,2024-08-02,2025-08-01,full_coverage,enhanced,1500,0.657,109.97,1.76,0,0.0,108.03,monthly,0,renewed,1,0,,62.3
POL00519,CUST00475,VEH00532,2025-02-11,2026-02-10,full_coverage,enhanced,500,0.702,81.32,4.41,5,0.0,73.67,monthly,1,renewed,1,0,,94.5
POL00520,CUST00476,VEH00533,2024-11-11,2025-11-10,premium,comprehensive,500,0.673,56.94,6.18,5,0.0,50.57,monthly,1,renewed,1,0,,81.6
POL00521,CUST00477,VEH00534,2024-01-07,2025-01-05,liability_only,comprehensive,250,0.611,69.59,9.12,5,8.0,54.2,monthly,1,active ,0,0,,82.9
POL00522,CUST00478,VEH00535,2024-06-21,2025-06-20,premium,basic,500,0.63,65.28,5.59,3,0.0,59.67,monthly,1,active,0,0,,85.6
POL00523,CUST00479,VEH00536,2025-05-18,2026-05-17,full_coverage,comprehensive,250,0.652,134.52,5.88,0,0.0,126.61,monthly,1,cancelled,0,1,price_increase,96.5
POL00524,CUST00480,VEH00537,2024-01-02,2024-12-31,full_coverage,basic,1000,0.806,144.18,9.41,3,0.0,126.29,annual,0,active,0,0,,83.1
POL00525,CUST00481,VEH00538,2024-04-09,2025-04-08,full_coverage,enhanced,500,0.763,110.93,14.41,5,6.0,82.74,monthly,1,active,0,0,,64.6
POL00526,CUST00482,VEH00539,2024-03-12,2025-03-11,full_coverage,basic,250,0.764,94.58,2.06,7,0.0,86.01,monthly,1,cancelled,0,1,moved_to_competitor,93.7
POL00527,CUST00483,VEH00540,2025-03-03,2026-03-02,standard,enhanced,250,0.655,73.47,10.59,3,6.0,59.08,monthly,1, lapsed,0,1,billing_problems,66.9
POL00528,CUST00484,VEH00541,2025-06-21,2026-06-20,standard,enhanced,1500,0.806,92.27,8.24,7,4.0,74.52,semiannual,1,renewed,1,0,,90.2
POL00529,CUST00485,VEH00542,2025-03-02,2026-03-01,full_coverage,basic,1000,0.605,86.15,4.12,0,4.0,79.15,annual,1,active,0,0,,72.3
POL00530,CUST00486,VEH00543,2024-10-22,2025-10-21,liability_only,enhanced,500,0.627,55.54,12.65,5,4.0,43.52,quarterly,1,cancelled,0,1,price_increase,49.1
POL00531,CUST00487,VEH00544,2025-03-17,2026-03-16,standard,basic,1000,0.645,66.49,4.71,0,0.0,63.36,semiannual,0, active,0,0,,59.1
POL00532,CUST00488,VEH00545,2024-06-23,2025-06-22,standard,enhanced,250,0.624,72.95,12.65,0,0.0,63.72,semiannual,1,active,0,0,,85.5
POL00533,CUST00489,VEH00546,2024-06-29,2025-06-28,standard,basic,1000,0.826,90.03,5.59,7,6.0,73.29,monthly,1,lapsed,0,1,price_increase,98.1
POL00534,CUST00490,VEH00547,2025-01-18,2026-01-17,liability_only,enhanced,250,0.719,52.83,3.53,5,0.0,48.32,semiannual,0,renewed,1,0,,79.9
POL00535,CUST00491,VEH00548,2024-07-09,2025-07-08,full_coverage,enhanced,500,0.793,153.03,6.18,0,0.0,143.57,monthly,1,lapsed,0,1,billing_problems,99.3
POL00536,CUST00492,VEH00549,2024-05-17,2025-05-16,standard,enhanced,500,0.586,72.18,3.53,3,0.0,67.47,monthly,0,renewed,1,0,,100.0
POL00537,CUST00493,VEH00550,2024-07-21,2025-07-20,standard,enhanced,500,0.82,41.74,2.65,3,6.0,36.88,quarterly,1,active,0,0,,80.2
POL00538,CUST00494,VEH00551,2025-05-13,2026-05-12,full_coverage,enhanced,500,0.626,91.0,12.06,7,0.0,73.66,monthly,1,cancelled,0,1,billing_problems,78.5
POL00539,CUST00495,VEH00552,2024-07-05,2025-07-04,full_coverage,basic,1500,0.672,79.13,4.41,3,0.0,73.27,semiannual,1,ACTIVE,0,0,,88.2
POL00540,CUST00495,VEH00553,2025-05-29,2026-05-28,standard,basic,500,0.605,42.5,10.88,3,0.0,36.6,monthly,0,renewed,1,0,,100.0
POL00541,CUST00496,VEH00554,2024-04-22,2025-04-21,standard,enhanced,1000,0.593,50.08,7.35,3,0.0,44.9,monthly,1,active,0,0,,81.9
POL00542,CUST00497,VEH00555,2025-04-06,2026-04-05,standard,basic,1000,0.62,46.22,8.24,3,0.0,41.02,monthly,0,active,0,0,,79.5
POL00543,CUST00498,VEH00556,2025-08-03,2026-08-02,full_coverage,enhanced,500,0.597,40.0,7.94,0,0.0,36.82,monthly,0,active,0,0,,69.3
POL00544,CUST00499,VEH00557,2024-08-05,2025-08-04,premium,enhanced,250,0.669,95.09,8.82,3,0.0,83.85,monthly,1,active,0,0,,76.6
POL00545,CUST00500,VEH00558,2024-07-09,2025-07-08,standard,comprehensive,500,0.711,62.66,12.06,0,0.0,55.1,monthly,1,active,0,0,,70.0
POL00546,CUST00501,VEH00559,2024-07-24,2025-07-23,full_coverage,enhanced,1000,0.786,68.01,6.18,0,4.0,61.09,quarterly,0,active,0,0,,67.6
POL00547,CUST00502,VEH00560,2024-03-01,2025-02-28,standard,basic,1000,0.649,56.35,11.76,0,0.0,49.72,monthly,1,active,0,0,,99.3
POL00548,CUST00503,VEH00561,2024-07-06,2025-07-05,premium,enhanced,500,0.671,72.15,3.82,0,0.0,69.39,annual,0,active,0,0,,64.0
POL00549,CUST00504,VEH00562,2024-07-15,2025-07-14,premium,enhanced,1000,0.888,106.95,5.59,5,0.0,95.62,monthly,1,cancelled,0,1,price_increase,78.4
POL00550,CUST00505,VEH00563,2024-09-22,2025-09-21,liability_only,enhanced,500,0.603,70.37,8.24,3,0.0,62.46,quarterly,1,cancelled,0,1,service_issues,88.1
POL00551,CUST00506,VEH00564,2025-02-22,2026-02-21,standard,enhanced,1500,0.833,131.25,8.24,7,0.0,111.25,semiannual,1,active,0,0,,72.2
POL00552,CUST00507,VEH00565,2025-03-27,2026-03-26,full_coverage,enhanced,500,0.834,60.36,7.35,0,0.0,55.92,quarterly,0,active,0,0,,89.3
POL00553,CUST00508,VEH00566,2024-04-21,2025-04-20,liability_only,basic,500,0.707,46.18,2.35,0,6.0,42.32,monthly,0,cancelled,0,1,service_issues,86.1
POL00554,CUST00509,VEH00567,2024-06-19,2025-06-18,full_coverage,basic,500,0.74,70.62,8.82,0,0.0,64.39,monthly,0,cancelled,0,1,price_increase,88.8
POL00555,CUST00510,VEH00568,2024-03-22,2025-03-21,standard,enhanced,1500,0.583,67.92,,7,0.0,56.77,monthly,1,active,0,0,,79.1
POL00556,CUST00511,VEH00569,2024-10-27,2025-10-26,liability_only,basic,250,0.622,64.31,10.59,0,4.0,19.2255,monthly,0,active,0,0,,86.2
POL00557,CUST00512,VEH00570,2024-03-28,2025-03-27,standard,comprehensive,500,0.549,48.01,6.47,5,6.0,39.62,monthly,1,active,0,0,,83.9
POL00558,CUST00513,VEH00571,2025-01-21,2026-01-20,full_coverage,enhanced,500,0.736,103.3,9.12,7,,78.38,monthly,1,active,0,0,,81.3
POL00559,CUST00514,VEH00572,2024-05-07,2025-05-06,full_coverage,enhanced,1000,0.646,108.9,12.35,5,0.0,90.01,monthly,0,active,0,0,,88.8
POL00560,CUST00515,VEH00573,2024-10-10,2025-10-09,full_coverage,comprehensive,250,0.639,69.17,12.94,3,,58.14,monthly,0,active,0,0,,83.0
POL00561,CUST00516,VEH00574,2024-03-06,2025-03-05,standard,basic,1000,0.743,51.26,8.82,0,6.0,43.66,monthly,1,cancelled,0,1,moved_to_competitor,71.7
POL00562,CUST00517,VEH00575,2024-12-16,2025-12-15,standard,basic,500,0.7,67.23,9.12,5,0.0,57.74,semiannual,0,active,0,0,,76.3
POL00563,CUST00517,VEH00576,2024-01-31,2025-01-29,full_coverage,basic,500,0.679,85.31,2.65,7,4.0,73.67,annual,1,active,0,0,,69.6
POL00564,CUST00518,VEH00577,2025-08-22,2026-08-21,full_coverage,basic,500,0.615,67.43,10.29,3,6.0,54.42,semiannual,1,active,0,0,,78.0
POL00565,CUST00519,VEH00578,2024-08-28,2025-08-27,standard,enhanced,500,0.652,63.94,10.0,0,4.0,54.99,quarterly,0,active,0,0,,88.3
POL00566,CUST00520,VEH00579,2025-05-04,2026-05-03,standard,enhanced,500,0.773,113.34,9.71,0,0.0,102.33,quarterly,0,lapsed,0,1,,87.7
POL00567,CUST00521,VEH00580,2025-05-11,2026-05-10,liability_only,enhanced,500,0.678,59.47,8.24,3,6.0,49.22,monthly,0,renewed,1,0,,72.1
POL00568,CUST00522,VEH00581,2024-04-13,2025-04-12,standard,enhanced,1000,0.845,71.78,10.0,3,,62.45,monthly,1,active,0,0,,79.0
POL00569,CUST00523,VEH00582,2024-01-10,2025-01-08,standard,basic,500,0.645,63.46,5.29,0,0.0,60.1,semiannual,0,active,0,0,,81.0
POL00570,CUST00524,VEH00583,2024-03-03,2025-03-02,liability_only,enhanced,250,0.682,40.0,2.06,0,4.0,37.58,monthly,1,lapsed,0,1,price_increase,74.4
POL00571,CUST00525,VEH00584,2024-09-29,2025-09-28,full_coverage,enhanced,1000,0.805,73.54,3.53,0,0.0,70.94,quarterly,0,renewed,1,0,,96.5
POL00572,CUST00526,VEH00585,2024-01-08,2025-01-06,full_coverage,basic,1000,0.655,91.87,2.65,0,6.0,83.92,monthly,1,lapsed,0,1,claim_dispute,66.9
POL00573,CUST00527,VEH00586,2025-08-19,2026-08-18,standard,comprehensive,500,0.579,77.46,5.88,7,,64.38,monthly,1,active,0,0,,92.8
POL00574,CUST00527,VEH00587,2024-02-12,2025-02-10,premium,comprehensive,1000,0.672,114.52,3.82,3,4.0,102.13,annual,1,lapsed,0,1,billing_problems,100.0
POL00575,CUST00528,VEH00588,2024-04-09,2025-04-08,liability_only,basic,1000,0.776,40.0,9.12,5,0.0,34.35,monthly,0,active,0,0,,79.0
POL00576,CUST00528,VEH00589,2024-08-04,2025-08-03,standard,enhanced,1000,0.785,61.31,5.29,7,0.0,53.78,monthly,0,lapsed,0,1,price_increase,71.5
POL00577,CUST00529,VEH00590,2025-06-18,2026-06-17,standard,enhanced,1000,0.759,86.91,6.76,0,6.0,75.82,semiannual,1,active,0,0,,79.8
POL00578,CUST00530,VEH00591,2024-01-08,2025-01-06,premium,enhanced,250,0.617,71.28,12.06,5,0.0,59.12,monthly,1,active,0,0,,86.3
POL00579,CUST00531,VEH00592,2025-01-19,2026-01-18,full_coverage,basic,1000,0.66,109.69,6.47,0,6.0,96.01,monthly,1,renewed,1,0,,100.0
POL00580,CUST00532,VEH00593,2025-09-09,2026-09-08,premium,basic,500,0.627,40.0,3.82,3,0.0,37.27,monthly,1,active,0,0,,87.4
POL00581,CUST00532,VEH00594,2025-06-16,2026-06-15,standard,enhanced,500,0.736,61.48,3.24,5,4.0,53.95,monthly,1,active,0,0,,93.0
POL00582,CUST00533,VEH00595,2024-09-29,2025-09-28,standard,basic,250,0.572,40.44,6.18,0,0.0,37.94,semiannual,0,lapsed,0,1,moved_to_competitor,77.0
POL00583,CUST00534,VEH00596,2025-05-12,2026-05-11,standard,enhanced,500,0.57,59.46,6.18,3,,49.24,monthly,0,cancelled,0,1,moved_to_competitor,64.6
POL00584,CUST00535,VEH00597,2025-04-29,2026-04-28,premium,basic,250,0.631,95.36,6.47,7,8.0,74.89,monthly,0,active,0,0,,82.5
POL00585,CUST00536,VEH00598,2024-12-11,2025-12-10,full_coverage,enhanced,250,0.752,115.05,10.59,7,6.0,87.91,monthly,0,active,0,0,,64.4
POL00586,CUST00537,VEH00599,2025-09-10,2026-09-09,premium,comprehensive,250,0.633,77.4,2.65,7,0.0,69.93,semiannual,0,active,0,0,,70.1
POL00587,CUST00538,VEH00600,2025-03-15,2026-03-14,liability_only,enhanced,250,0.723,82.87,12.35,0,0.0,72.64,annual,0,active,0,0,,100.0
POL00588,CUST00538,VEH00601,2024-12-10,2025-12-09,liability_only,basic,500,0.641,79.16,4.41,3,0.0,73.29,monthly,1,active,0,0,,85.6
POL00589,CUST00539,VEH00602,2025-01-14,2026-01-13,liability_only,enhanced,1000,0.773,72.75,4.12,0,6.0,65.39,quarterly,0,active,0,0,,94.6
POL00590,CUST00540,VEH00603,2024-12-17,2025-12-16,liability_only,basic,500,0.647,40.56,4.71,0,0.0,38.65,annual,1,renewed,1,0,,92.2
POL00591,CUST00541,VEH00604,2024-11-18,2025-11-17,full_coverage,enhanced,1500,0.625,89.71,8.24,5,0.0,77.83,monthly,0,renewed,1,0,,81.6
POL00592,CUST00542,VEH00605,2024-09-02,2025-09-01,standard,enhanced,1500,0.607,101.53,8.24,0,0.0,93.16,monthly,1,cancelled,0,1,price_increase,89.2
POL00593,CUST00542,VEH00606,2025-01-04,2026-01-03,full_coverage,enhanced,250,0.597,110.75,7.65,0,8.0,93.42,monthly,1,renewed,1,0,,86.4
POL00594,CUST00543,VEH00607,2025-02-12,2026-02-11,standard,basic,1500,0.581,57.52,,0,4.0,48.79,quarterly,1,active,0,0,,93.6
POL00595,CUST00544,VEH00608,2025-01-22,2026-01-21,standard,comprehensive,500,0.652,82.25,3.53,0,0.0,79.35,monthly,0, active,0,0,,100.0
POL00596,CUST00545,VEH00609,2025-09-17,2026-09-16,full_coverage,comprehensive,250,0.762,76.85,11.18,0,4.0,65.18,semiannual,0,active,0,0,,76.4
POL00597,CUST00546,VEH00610,2024-02-28,2025-02-26,standard,basic,1000,0.62,82.73,,0,0.0,78.83,monthly,0,renewed,1,0,,62.3
POL00598,CUST00547,VEH00611,2024-12-30,2025-12-29,standard,comprehensive,1500,0.598,77.99,5.88,0,0.0,73.4,monthly,0,active,0,0,,75.2
POL00599,CUST00548,VEH00612,2024-12-04,2025-12-03,full_coverage,enhanced,1000,0.665,95.11,7.65,0,4.0,84.03,annual,0,cancelled,0,1,price_increase,96.7
POL00600,CUST00549,VEH00613,2024-04-12,2025-04-11,standard,basic,500,0.682,95.93,10.29,7,6.0,73.59,monthly,0,renewed,1,0,,69.1
POL00601,CUST00549,VEH00614,2024-01-04,2025-01-02,standard,enhanced,500,0.597,77.61,3.53,0,6.0,70.21,monthly,1,renewed,1,0,,94.8
POL00602,CUST00550,VEH00615,2025-04-12,2026-04-11,full_coverage,basic,500,0.611,66.07,8.53,5,0.0,57.13,monthly,1,lapsed,0,1,service_issues,71.8
POL00603,CUST00550,VEH00616,2025-02-15,2026-02-14,full_coverage,basic,1000,0.562,48.0,5.59,7,0.0,41.96,semiannual,0,renewed,1,0,,83.5
POL00604,CUST00551,VEH00617,2024-05-22,2025-05-21,standard,basic,250,0.694,40.0,2.35,0,0.0,39.06,monthly,1,cancelled,0,1,billing_problems,68.0
POL00605,CUST00552,VEH00618,2024-01-27,2025-01-25,standard,enhanced,500,0.719,101.96,4.41,0,0.0,97.46,quarterly,1,active,0,0,,82.6
POL00606,CUST00553,VEH00619,2025-09-08,2026-09-07,standard,comprehensive,500,0.746,134.08,10.59,7,0.0,110.5,monthly,0,cancelled,0,1,moved_to_competitor,100.0
POL00607,CUST00554,VEH00620,2024-05-05,2025-05-04,liability_only,enhanced,250,0.749,63.21,8.82,0,0.0,57.63,monthly,1,renewed,1,0,,100.0
POL00608,CUST00555,VEH00621,2025-06-27,2026-06-26,full_coverage,enhanced,500,0.679,112.83,3.24,0,4.0,104.66,monthly,0,cancelled,0,1,price_increase,86.2
POL00609,CUST00556,VEH00622,2024-10-13,2025-10-12,liability_only,basic,1000,0.618,59.9,11.18,0,0.0,53.2,monthly,1,active,0,0,,93.3
POL00610,CUST00557,VEH00623,2024-09-11,2025-09-10,standard,comprehensive,1000,0.673,79.39,6.76,0,4.0,70.85,monthly,1,cancelled,0,1,price_increase,66.9
POL00611,CUST00558,VEH00624,2025-01-12,2026-01-11,standard,basic,250,0.675,40.0,0.88,3,4.0,36.85,monthly,1,active,0,0,,96.0
POL00612,CUST00559,VEH00625,2025-04-07,2026-04-06,premium,enhanced,500,0.584,70.7,12.65,0,4.0,58.93,annual,0,lapsed,0,1,moved_to_competitor,71.7
POL00613,CUST00560,VEH00626,2025-09-25,2026-09-24,premium,basic,250,0.563,59.41,9.41,5,0.0,50.85,annual,0,lapsed,0,1,,59.9
POL00614,CUST00561,VEH00627,2025-05-01,2026-04-30,standard,basic,500,0.721,40.26,13.53,0,0.0,34.81,monthly,0,active,0,0,,81.8
POL00615,CUST00562,VEH00628,2025-06-11,2026-06-10,standard,enhanced,500,0.743,61.95,2.94,7,6.0,52.08,monthly,0,renewed,1,0,,61.9
POL00616,CUST00562,VEH00629,2025-02-27,2026-02-26,premium,comprehensive,500,0.639,97.35,11.47,3,4.0,79.37,monthly,0,active,0,0,,81.9
POL00617,CUST00563,VEH00630,2024-07-11,2025-07-10,premium,enhanced,1000,0.762,113.05,,3,0.0,104.33,annual,1,active,0,0,,86.4
POL00618,CUST00564,VEH00631,2024-01-04,2025-01-02,premium,enhanced,250,0.541,40.0,7.06,5,0.0,35.18,monthly,1,cancelled,0,1,price_increase,88.0
POL00619,CUST00564,VEH00632,2024-11-25,2025-11-24,standard,basic,1000,0.647,47.09,7.94,5,0.0,41.0,annual,0,renewed,1,0,,78.5
POL00620,CUST00565,VEH00633,2024-01-18,2025-01-16,standard,basic,1000,0.637,40.0,4.41,5,0.0,36.24,annual,1,active,0,0,,77.8
POL00621,CUST00566,VEH00634,2025-01-03,2026-01-02,liability_only,comprehensive,1000,0.626,75.86,8.53,3,0.0,67.11,quarterly,1,active,0,0,,100.0
POL00622,CUST00567,VEH00635,2024-02-16,2025-02-14,standard,comprehensive,1000,0.598,63.34,8.24,3,0.0,56.22,monthly,0,active,0,0,,100.0
POL00623,CUST00568,VEH00636,2024-11-29,2025-11-28,standard,basic,500,0.81,66.2,5.0,0,0.0,62.89,semiannual,1,renewed,1,0,,71.4
POL00624,CUST00569,VEH00637,2025-03-30,2026-03-29,standard,basic,500,0.766,55.32,4.12,0,0.0,53.04,monthly,0,active,0,0,,85.5
POL00625,CUST00570,VEH00638,2024-08-27,2025-08-26,standard,enhanced,500,0.776,62.69,5.0,3,0.0,57.67,monthly,1,renewed,1,0,,69.8
POL00626,CUST00571,VEH00639,2025-09-13,2026-09-12,premium,comprehensive,1000,0.609,128.65,13.53,5,0.0,104.81,quarterly,0,lapsed,0,1,claim_dispute,100.0
POL00627,CUST00572,VEH00640,2025-05-11,2026-05-10,standard,basic,1000,0.763,91.18,3.24,3,4.0,81.84,annual,0,active,0,0,,86.2
POL00628,CUST00573,VEH00641,2025-02-13,2026-02-12,full_coverage,enhanced,500,0.601,73.02,5.0,5,0.0,65.72,annual,1,lapsed,0,1,price_increase,80.8
POL00629,CUST00574,VEH00642,2025-09-19,2026-09-18,liability_only,basic,250,0.624,40.0,4.41,0,0.0,38.24,quarterly,1,active,0,0,,80.3
POL00630,CUST00575,VEH00643,2024-03-24,2025-03-23,premium,comprehensive,500,0.61,69.53,8.82,7,0.0,58.53,quarterly,1,renewed,1,0,,100.0
POL00631,CUST00576,VEH00644,2024-12-22,2025-12-21,full_coverage,enhanced,1000,0.613,44.06,,3,0.0,37.81,monthly,1,lapsed,0,1,price_increase,72.4
POL00632,CUST00577,VEH00645,2025-03-14,2026-03-13,liability_only,enhanced,500,0.715,40.0,7.35,5,0.0,35.06,monthly,1,renewed,1,0,,81.6
POL00633,CUST00578,VEH00646,2025-05-02,2026-05-01,standard,enhanced,500,0.682,57.39,7.35,0,,53.17,quarterly,0,renewed,1,0,,81.4
POL00634,CUST00578,VEH00647,2024-04-12,2025-04-11,standard,basic,1000,0.858,57.18,12.94,0,8.0,45.21,monthly,1,lapsed,0,1,billing_problems,84.3
POL00635,CUST00578,VEH00648,2025-01-29,2026-01-28,liability_only,comprehensive,1000,0.604,81.25,10.88,7,0.0,66.72,monthly,0,active,0,0,,57.2
POL00636,CUST00579,VEH00649,2024-10-27,2025-10-26,standard,comprehensive,1500,0.748,76.65,5.0,0,0.0,72.82,monthly,0, renewed,1,0,,100.0
POL00637,CUST00580,VEH00650,2025-09-13,2026-09-12,premium,enhanced,1000,0.628,64.32,,5,0.0,56.0,monthly,0,active,0,0,,78.1
POL00638,CUST00581,VEH00651,2024-07-18,2025-07-17,premium,comprehensive,1000,0.753,99.09,9.41,5,0.0,84.81,monthly,1,cancelled,0,1,,81.0
POL00639,CUST00582,VEH00652,2024-05-26,2025-05-25,standard,comprehensive,1000,0.657,101.06,5.0,7,0.0,88.93,monthly,1,lapsed,0,1,price_increase,89.1
POL00640,CUST00583,VEH00653,2025-06-16,2026-06-15,full_coverage,basic,1000,0.764,125.63,1.76,5,4.0,112.11,annual,1,active,0,0,,96.5
POL00641,CUST00584,VEH00654,2025-08-08,2026-08-07,standard,basic,250,0.793,105.76,7.06,0,6.0,91.95,monthly,1,active,0,0,,80.7
POL00642,CUST00584,VEH00655,2025-05-31,2026-05-30,premium,comprehensive,1500,0.658,73.98,5.59,7,0.0,64.67,monthly,0,cancelled,0,1,moved_to_competitor,78.0
POL00643,CUST00585,VEH00656,2024-02-02,2025-01-31,standard,enhanced,500,0.815,67.43,0.0,0,0.0,67.43,monthly,1,active,0,0,,85.0
POL00644,CUST00586,VEH00657,2024-05-10,2025-05-09,full_coverage,enhanced,250,0.579,92.43,4.71,0,0.0,88.08,monthly,1,active,0,0,,60.3
POL00645,CUST00587,VEH00658,2025-05-24,2026-05-23,premium,enhanced,500,0.66,96.12,8.53,0,0.0,87.92,monthly,1,active,0,0,,60.7
POL00646,CUST00588,VEH00659,2024-03-30,2025-03-29,liability_only,comprehensive,250,0.643,54.53,11.76,3,8.0,42.12,quarterly,0,active,0,0,,78.9
POL00647,CUST00589,VEH00660,2024-11-04,2025-11-03,liability_only,comprehensive,500,0.719,94.82,5.88,0,6.0,83.56,monthly,0,active,0,0,,87.8
POL00648,CUST00590,VEH00661,2025-07-15,2026-07-14,standard,comprehensive,1000,0.62,63.42,9.71,0,0.0,57.26,quarterly,1,cancelled,0,1,price_increase,100.0
POL00649,CUST00591,VEH00662,2025-04-23,2026-04-22,full_coverage,enhanced,1000,0.6,65.77,7.35,0,,60.94,monthly,1,active,0,0,,83.0
POL00650,CUST00592,VEH00663,2024-06-21,2025-06-20,premium,basic,1000,0.606,64.33,10.59,0,6.0,53.66,monthly,1,active,0,0,,79.2
POL00651,CUST00593,VEH00664,2025-04-01,2026-03-31,premium,enhanced,1000,0.844,159.62,3.53,0,0.0,153.99,semiannual,0,active,0,0,,74.8
POL00652,CUST00594,VEH00665,2024-04-28,2025-04-27,premium,basic,250,0.613,40.0,11.76,3,6.0,31.7,monthly,0,active,0,0,,89.4
POL00653,CUST00595,VEH00666,2025-05-08,2026-05-07,full_coverage,enhanced,500,0.561,53.61,14.41,3,6.0,41.06,monthly,1,lapsed,0,1,claim_dispute,100.0
POL00654,CUST00596,VEH00667,2025-07-07,2026-07-06,full_coverage,comprehensive,1000,0.663,89.61,7.35,3,6.0,74.96,monthly,1,active,0,0,,73.9
POL00655,CUST00597,VEH00668,2024-09-03,2025-09-02,premium,comprehensive,500,0.561,69.44,8.53,0,0.0,63.52,monthly,0,active,0,0,,100.0
POL00656,CUST00598,VEH00669,2024-09-06,2025-09-05,full_coverage,enhanced,1000,0.61,113.14,9.41,0,0.0,102.49,monthly,1,renewed,1,0,,81.5
POL00657,CUST00599,VEH00670,2024-08-04,2025-08-03,premium,enhanced,500,0.597,108.29,6.18,0,0.0,101.6,semiannual,0,active,0,0,,69.2
POL00658,CUST00600,VEH00671,2024-06-23,2025-06-22,premium,basic,1000,0.765,116.59,5.0,5,6.0,97.94,quarterly,0,active,0,0,,100.0
POL00659,CUST00601,VEH00672,2024-04-01,2025-03-31,standard,comprehensive,500,0.77,90.55,1.18,3,0.0,86.77,monthly,0,active,0,0,,78.0
