customer_id,policy_id,vehicle_id,total_premium_paid,total_discount_amount,total_support_cost,total_claim_cost,estimated_customer_ltv,estimated_net_value,profitability_segment
CUST00741,POL00814,VEH00831,665.28,137.96999999999997,73.0,0.0,665.28,592.28,medium
CUST00742,POL00815,VEH00832,426.69,23.87000000000002,131.89000000000001,3230.65,426.69,-2935.8500000000004,negative
CUST00743,POL00816,VEH00833,765.2,142.64,38.69,0.0,765.2,726.51,medium
CUST00744,POL00817,VEH00834,821.92,157.95999999999998,205.1,925.86,821.92,-309.0400000000001,negative
CUST00745,POL00818,VEH00835,267.08,74.80000000000001,84.38,0.0,413.974,182.7,low
CUST00746,POL00819,VEH00836,507.06000000000006,87.47999999999999,71.88,0.0,507.06000000000006,435.18000000000006,low
CUST00747,POL00820,VEH00837,606.0,120.59999999999997,156.08,0.0,606.0,449.91999999999996,low
CUST00748,POL00821,VEH00838,161.82,34.41,22.4,0.0,161.82,139.42,low
CUST00749,POL00822,VEH00839,351.0,61.65000000000001,75.69999999999999,0.0,544.0500000000001,275.3,low
CUST00750,POL00823,VEH00840,1109.04,6.599999999999966,19.57,0.0,1109.04,1089.47,medium
CUST00751,POL00824,VEH00841,323.0,77.00000000000003,119.14999999999999,0.0,323.0,203.85000000000002,low
CUST00752,POL00825,VEH00842,791.7,70.0,82.0,0.0,791.7,709.7,medium
CUST00753,POL00826,VEH00843,758.64,125.40000000000003,81.57,0.0,1175.892,677.0699999999999,medium
CUST00754,POL00827,VEH00844,99.49,8.240000000000009,0.0,0.0,99.49,99.49,low
CUST00755,POL00828,VEH00845,164.95000000000002,35.04999999999999,61.02,0.0,164.95000000000002,103.93,low
CUST00756,POL00829,VEH00846,145.6,14.400000000000006,38.36,0.0,145.6,107.24,low
CUST00757,POL00830,VEH00847,273.39,55.739999999999995,43.9,0.0,273.39,229.48999999999998,low
CUST00758,POL00831,VEH00848,179.1,41.25,143.59,0.0,179.1,35.50999999999999,low
CUST00759,POL00832,VEH00849,670.96,76.95999999999992,86.52000000000001,0.0,670.96,584.44,medium
CUST00760,POL00833,VEH00850,291.76,40.670000000000016,291.24,0.0,291.76,0.5199999999999818,low
CUST00761,POL00834,VEH00851,429.44,52.39999999999998,134.3,0.0,665.6320000000001,295.14,low
CUST00762,POL00835,VEH00852,32.21,7.789999999999999,177.94,0.0,32.21,-145.73,negative
CUST00763,POL00836,VEH00853,340.7,14.200000000000017,26.02,0.0,340.7,314.68,low
CUST00764,POL00837,VEH00854,609.8,108.1000000000001,131.73000000000002,723.84,609.8,-245.7700000000001,negative
CUST00765,POL00838,VEH00855,405.85,29.450000000000003,0.0,0.0,405.85,405.85,low
CUST00766,POL00839,VEH00856,270.32,49.68000000000001,27.19,0.0,270.32,243.13,low
CUST00768,POL00840,VEH00858,370.0,41.099999999999994,338.17,0.0,370.0,31.829999999999984,low
CUST00769,POL00841,VEH00859,470.04,70.99999999999994,14.79,0.0,728.562,455.25,low
CUST00770,POL00842,VEH00860,436.85,0.0,86.02,2504.08,436.85,-2153.25,negative
CUST00772,POL00843,VEH00862,743.68,161.28000000000003,146.66,0.0,1152.704,597.02,medium
CUST00772,POL00844,VEH00863,1023.0,124.91999999999996,76.46,0.0,1585.65,946.54,medium
CUST00773,POL00845,VEH00864,409.04,46.079999999999984,63.2,2174.5,409.04,-1828.6599999999999,negative
CUST00774,POL00846,VEH00865,366.8,33.2,0.0,0.0,366.8,366.8,low
CUST00775,POL00847,VEH00866,925.0,65.90000000000003,21.63,0.0,925.0,903.37,medium
CUST00776,POL00848,VEH00867,400.65,95.75000000000003,53.08,0.0,400.65,347.57,low
CUST00777,POL00849,VEH00868,186.5,13.500000000000014,0.0,0.0,186.5,186.5,low
CUST00778,POL00850,VEH00869,461.8,70.75999999999993,199.33,0.0,715.7900000000001,262.47,low
CUST00779,POL00851,VEH00870,486.64000000000004,183.69999999999996,0.0,0.0,486.64000000000004,486.64000000000004,low
CUST00780,POL00852,VEH00871,243.09,40.739999999999995,34.69,0.0,376.78950000000003,208.4,low
CUST00782,POL00853,VEH00873,246.42000000000002,40.31999999999999,48.91,0.0,246.42000000000002,197.51000000000002,low
CUST00783,POL00854,VEH00874,637.98,72.30999999999999,24.94,0.0,637.98,613.04,medium
CUST00784,POL00855,VEH00875,1543.85,71.2800000000002,79.17,0.0,1543.85,1464.6799999999998,medium
CUST00785,POL00856,VEH00876,52.83,3.3000000000000043,24.7,3027.99,52.83,-2999.8599999999997,negative
CUST00786,POL00857,VEH00877,661.98,95.81,161.4,0.0,661.98,500.58000000000004,medium
CUST00787,POL00858,VEH00878,397.5,79.43999999999997,79.96000000000001,0.0,616.125,317.53999999999996,low
CUST00788,POL00859,VEH00879,352.32,37.860000000000014,93.41,2501.78,352.32,-2242.8700000000003,negative
CUST00789,POL00860,VEH00880,239.68,40.319999999999986,123.4,1361.98,239.68,-1245.7,negative
CUST00789,POL00861,VEH00881,375.12,45.19999999999999,69.93,0.0,375.12,305.19,low
CUST00790,POL00862,VEH00882,147.72,0.0,26.94,0.0,147.72,120.78,low
CUST00791,POL00863,VEH00883,227.64000000000001,52.35999999999998,166.65,1109.16,227.64000000000001,-1048.17,negative
CUST00791,POL00864,VEH00884,260.25,50.65000000000001,41.82,0.0,403.3875,218.43,low
CUST00791,POL00865,VEH00885,296.70000000000005,31.92,38.4,0.0,459.8850000000001,258.30000000000007,low
CUST00792,POL00866,VEH00886,332.65,24.099999999999966,158.04,0.0,332.65,174.60999999999999,low
CUST00793,POL00867,VEH00887,559.51,65.44999999999996,0.0,415.58,559.51,143.93,low
CUST00794,POL00868,VEH00888,254.44,37.839999999999975,41.3,0.0,254.44,213.14,low
CUST00795,POL00869,VEH00889,448.14,97.57999999999998,68.61,0.0,448.14,379.53,low
CUST00796,POL00870,VEH00890,169.2,30.80000000000001,34.86,0.0,169.2,134.33999999999997,low
CUST00797,POL00871,VEH00891,270.41,13.369999999999976,165.37,0.0,270.41,105.04000000000002,low
CUST00798,POL00872,VEH00892,66.08,6.159999999999997,0.0,0.0,66.08,66.08,low
CUST00799,POL00873,VEH00893,513.5999999999999,62.34,125.35999999999999,0.0,513.5999999999999,388.2399999999999,low
CUST00800,POL00874,VEH00894,856.53,155.34000000000003,245.42,0.0,856.53,611.11,medium
CUST00801,POL00875,VEH00895,464.97,18.479999999999997,46.82,0.0,720.7035000000001,418.15000000000003,low
CUST00802,POL00876,VEH00896,235.95,22.349999999999994,60.5,0.0,235.95,175.45,low
CUST00803,POL00877,VEH00897,166.32,26.939999999999998,163.05,0.0,166.32,3.269999999999982,low
CUST00804,POL00878,VEH00898,261.1,43.949999999999996,144.24,0.0,261.1,116.86000000000001,low
CUST00804,POL00879,VEH00899,423.29999999999995,36.499999999999986,40.599999999999994,0.0,423.29999999999995,382.69999999999993,low
CUST00805,POL00880,VEH00900,244.93,35.069999999999986,64.62,0.0,244.93,180.31,low
CUST00806,POL00881,VEH00901,343.14,16.980000000000032,119.09,0.0,343.14,224.04999999999998,low
CUST00807,POL00882,VEH00902,133.26,15.269999999999989,24.38,0.0,206.553,108.88,low
CUST00808,POL00883,VEH00903,282.06,18.780000000000015,126.15,0.0,282.06,155.91,low
CUST00809,POL00884,VEH00904,505.26,16.920000000000023,82.97,0.0,505.26,422.28999999999996,low
CUST00810,POL00885,VEH00905,98.96,11.14,39.28,0.0,98.96,59.67999999999999,low
CUST00810,POL00886,VEH00906,189.89999999999998,29.72999999999999,36.84,0.0,189.89999999999998,153.05999999999997,low
CUST00811,POL00887,VEH00907,236.9,53.24999999999999,23.19,0.0,236.9,213.71,low
CUST00812,POL00888,VEH00908,256.13,53.129999999999974,146.89000000000001,0.0,397.0015,109.23999999999998,low
CUST00813,POL00889,VEH00909,609.0,95.80000000000005,68.32,0.0,943.95,540.6800000000001,medium
CUST00814,POL00890,VEH00910,2185.056,0.0,38.04,0.0,2185.056,2147.016,high
CUST00815,POL00891,VEH00911,371.58,22.739999999999995,21.99,0.0,371.58,349.59,low
CUST00815,POL00892,VEH00912,312.6,114.60000000000001,38.85,0.0,484.53000000000003,273.75,low
CUST00816,POL00893,VEH00913,1168.4,112.99999999999983,30.46,0.0,1168.4,1137.94,medium
CUST00817,POL00894,VEH00914,0.0,0.0,82.96000000000001,0.0,0.0,-82.96000000000001,negative
CUST00818,POL00895,VEH00915,599.9399999999999,80.45999999999998,116.85,0.0,599.9399999999999,483.0899999999999,low
CUST00819,POL00896,VEH00916,748.11,111.21,309.65999999999997,0.0,748.11,438.45000000000005,low
CUST00820,POL00897,VEH00917,167.8,7.739999999999981,74.2,0.0,167.8,93.60000000000001,low
CUST00821,POL00898,VEH00918,758.31,42.34999999999998,197.23000000000002,0.0,758.31,561.0799999999999,medium
CUST00822,POL00899,VEH00919,503.29999999999995,89.60000000000001,55.01,0.0,503.29999999999995,448.28999999999996,low
CUST00823,POL00900,VEH00920,356.23,65.52,137.0,0.0,356.23,219.23000000000002,low
CUST00824,POL00901,VEH00921,392.59999999999997,94.60000000000001,0.0,0.0,392.59999999999997,392.59999999999997,low
CUST00825,POL00902,VEH00922,383.75,62.80000000000001,71.69999999999999,0.0,383.75,312.05,low
CUST00826,POL00903,VEH00923,291.45,24.14999999999999,70.83,0.0,451.7475,220.62,low
CUST00826,POL00904,VEH00924,508.4,75.51999999999998,27.63,0.0,508.4,480.77,low
CUST00827,POL00905,VEH00925,1037.96,41.25,0.0,0.0,1037.96,1037.96,medium
CUST00828,POL00906,VEH00926,993.9300000000001,58.869999999999976,163.94,0.0,993.9300000000001,829.99,medium
CUST00829,POL00907,VEH00927,481.56000000000006,44.16,57.84,0.0,481.56000000000006,423.72,low
CUST00830,POL00908,VEH00928,213.2,36.08000000000001,0.0,0.0,213.2,213.2,low
CUST00830,POL00909,VEH00929,418.86,45.29999999999998,90.32,0.0,418.86,328.54,low
CUST00831,POL00910,VEH00930,465.92,48.019999999999996,56.64,0.0,722.176,409.28000000000003,low
CUST00832,POL00911,VEH00931,478.48,0.0,77.65,0.0,478.48,400.83000000000004,low
CUST00833,POL00912,VEH00932,284.24,86.59999999999997,106.26,0.0,284.24,177.98000000000002,low
CUST00834,POL00913,VEH00933,254.88,9.319999999999993,0.0,0.0,254.88,254.88,low
CUST00835,POL00914,VEH00934,275.76,44.24000000000001,119.34,0.0,275.76,156.42,low
CUST00836,POL00915,VEH00935,156.8,4.839999999999975,42.99,0.0,156.8,113.81,low
CUST00836,POL00916,VEH00936,399.07,26.25,45.88,0.0,399.07,353.19,low
CUST00837,POL00917,VEH00937,184.20000000000002,31.74999999999997,136.82,700.69,184.20000000000002,-653.3100000000001,negative
CUST00838,POL00918,VEH00938,515.13,102.41000000000003,139.74,0.0,515.13,375.39,low
CUST00839,POL00919,VEH00939,511.36,23.600000000000023,0.0,0.0,511.36,511.36,medium
CUST00840,POL00920,VEH00940,834.3000000000001,103.09999999999988,74.46000000000001,0.0,834.3000000000001,759.84,medium
CUST00841,POL00921,VEH00941,259.04,4.639999999999986,252.63,0.0,259.04,6.410000000000025,low
CUST00842,POL00922,VEH00942,313.32,35.52000000000001,44.78,0.0,313.32,268.53999999999996,low
CUST00843,POL00923,VEH00943,377.52,28.720000000000027,95.15,0.0,377.52,282.37,low
CUST00844,POL00924,VEH00944,539.7,88.75,191.31,0.0,836.5350000000001,348.39000000000004,low
CUST00845,POL00925,VEH00945,620.16,80.75999999999996,73.9,0.0,620.16,546.26,medium
CUST00846,POL00926,VEH00946,830.8,191.89999999999998,132.29,0.0,830.8,698.51,medium
CUST00847,POL00927,VEH00947,160.35,39.65,71.95,0.0,160.35,88.39999999999999,low
CUST00848,POL00928,VEH00948,139.76,20.24000000000001,28.42,0.0,139.76,111.33999999999999,low
CUST00849,POL00929,VEH00949,561.4,72.69999999999996,159.21,0.0,561.4,402.18999999999994,low
CUST00850,POL00930,VEH00950,126.35999999999999,9.600000000000009,199.88,0.0,126.35999999999999,-73.52000000000001,negative
CUST00850,POL00931,VEH00951,446.52,110.34,28.36,0.0,692.106,418.15999999999997,low
CUST00851,POL00932,VEH00952,677.25,127.80000000000003,17.87,0.0,1049.7375,659.38,medium
CUST00851,POL00933,VEH00953,352.34999999999997,63.35999999999999,126.12,0.0,352.34999999999997,226.22999999999996,low
CUST00852,POL00934,VEH00954,423.24,56.75999999999996,36.88,0.0,656.022,386.36,low
CUST00852,POL00935,VEH00955,418.68,33.23999999999995,74.42999999999999,0.0,648.9540000000001,344.25,low
CUST00854,POL00936,VEH00957,1049.84,116.71,25.38,0.0,1049.84,1024.4599999999998,medium
CUST00855,POL00937,VEH00958,751.0500000000001,0.0,19.34,0.0,1164.1275,731.71,medium
CUST00856,POL00938,VEH00959,359.1,36.780000000000015,169.88,0.0,359.1,189.22000000000003,low
CUST00857,POL00939,VEH00960,676.8000000000001,20.969999999999985,0.0,0.0,676.8000000000001,676.8000000000001,medium
CUST00858,POL00940,VEH00961,399.90000000000003,40.09999999999998,0.0,0.0,399.90000000000003,399.90000000000003,low
CUST00859,POL00941,VEH00962,174.0,26.000000000000014,30.91,208.29,174.0,-65.19999999999999,negative
CUST00860,POL00942,VEH00963,406.68,138.11999999999998,106.15,0.0,630.354,300.53,low
CUST00861,POL00943,VEH00964,397.18,45.569999999999986,122.94999999999999,0.0,397.18,274.23,low
CUST00862,POL00944,VEH00965,210.09,13.139999999999986,154.54,0.0,210.09,55.55000000000001,low
CUST00863,POL00945,VEH00966,408.1,45.30000000000001,148.26000000000002,0.0,408.1,259.84000000000003,low
CUST00864,POL00946,VEH00967,234.66099999999997,490.399,23.76,0.0,363.72454999999997,210.90099999999998,low
CUST00865,POL00947,VEH00968,626.64,60.60000000000005,88.97,0.0,971.292,537.67,medium
CUST00866,POL00948,VEH00969,636.96,125.04000000000002,245.71,0.0,636.96,391.25,low
CUST00867,POL00949,VEH00970,333.48,55.579999999999984,187.43,0.0,333.48,146.05,low
CUST00868,POL00950,VEH00971,248.2,46.44,51.38,0.0,384.71,196.82,low
CUST00869,POL00951,VEH00972,387.29999999999995,65.22000000000003,121.58,2802.38,387.29999999999995,-2536.6600000000003,negative
CUST00870,POL00952,VEH00973,756.3,20.600000000000023,41.98,0.0,1172.2649999999999,714.3199999999999,medium
CUST00871,POL00953,VEH00974,507.78,30.06000000000003,245.42,0.0,507.78,262.36,low
CUST00871,POL00954,VEH00975,793.0999999999999,68.41999999999999,48.77,0.0,793.0999999999999,744.3299999999999,medium
CUST00872,POL00955,VEH00976,414.5,75.19999999999996,0.0,0.0,414.5,414.5,low
CUST00873,POL00956,VEH00977,1004.1600000000001,213.4799999999999,22.49,0.0,1004.1600000000001,981.6700000000001,medium
CUST00874,POL00957,VEH00978,121.36,14.36999999999999,52.599999999999994,0.0,121.36,68.76,low
CUST00874,POL00958,VEH00979,267.4,45.920000000000016,0.0,919.85,267.4,-652.45,negative
CUST00875,POL00959,VEH00980,690.39,177.03000000000003,44.64,0.0,690.39,645.75,medium
CUST00876,POL00960,VEH00981,232.17000000000002,37.97999999999999,53.03,0.0,232.17000000000002,179.14000000000001,low
CUST00877,POL00961,VEH00982,479.3,68.69999999999997,0.0,0.0,742.9150000000001,479.3,low
CUST00878,POL00962,VEH00983,217.54999999999998,0.6500000000000128,33.74,0.0,337.2025,183.80999999999997,low
CUST00879,POL00963,VEH00984,415.38,63.69999999999996,292.69,0.0,415.38,122.69,low
CUST00880,POL00964,VEH00985,178.64,35.08000000000001,183.94,0.0,276.892,-5.300000000000011,negative
CUST00881,POL00965,VEH00986,423.06000000000006,26.45999999999998,39.22,0.0,423.06000000000006,383.84000000000003,low
CUST00881,POL00966,VEH00987,410.29999999999995,29.70000000000003,61.56,5566.78,410.29999999999995,-5218.04,negative
CUST00882,POL00967,VEH00988,126.47999999999999,5.8500000000000085,118.0,0.0,126.47999999999999,8.47999999999999,low
CUST00882,POL00968,VEH00989,464.88,24.47999999999999,0.0,0.0,464.88,464.88,low
CUST00883,POL00969,VEH00990,257.1,46.83,0.0,0.0,257.1,257.1,low
CUST00884,POL00970,VEH00991,1171.92,73.2000000000001,60.78,5555.92,1171.92,-4444.78,negative
CUST00885,POL00971,VEH00992,397.56000000000006,82.43999999999997,37.02,0.0,616.2180000000001,360.5400000000001,low
CUST00885,POL00972,VEH00993,483.2,66.30000000000003,109.22,15000.0,483.2,-14626.02,negative
CUST00886,POL00973,VEH00994,374.54999999999995,37.60000000000005,27.94,0.0,374.54999999999995,346.60999999999996,low
CUST00887,POL00974,VEH00995,409.12,86.56,134.94,0.0,409.12,274.18,low
CUST00888,POL00975,VEH00996,377.71999999999997,826.08,21.39,0.0,377.71999999999997,356.33,low
CUST00889,POL00976,VEH00997,65.27,10.990000000000009,67.56,0.0,65.27,-2.2900000000000063,negative
CUST00890,POL00977,VEH00998,344.8,64.27999999999997,69.93,0.0,344.8,274.87,low
CUST00891,POL00978,VEH00999,441.59999999999997,38.400000000000034,24.78,0.0,441.59999999999997,416.81999999999994,low
CUST00892,POL00979,VEH01000,523.04,70.96000000000004,156.9,0.0,523.04,366.14,low
CUST00893,POL00980,VEH01001,796.1999999999999,60.480000000000075,101.52000000000001,0.0,796.1999999999999,694.68,medium
CUST00894,POL00981,VEH01002,322.56,39.39999999999998,412.27,0.0,322.56,-89.70999999999998,negative
CUST00895,POL00982,VEH01003,330.15,73.35000000000001,96.03999999999999,0.0,330.15,234.10999999999999,low
CUST00896,POL00983,VEH01004,138.789,357.65099999999995,27.45,535.27,138.789,-423.931,negative
CUST00897,POL00984,VEH01005,395.08,35.70000000000001,0.0,0.0,395.08,395.08,low
CUST00898,POL00985,VEH01006,612.48,92.94999999999996,39.18,0.0,612.48,573.3000000000001,medium
CUST00899,POL00986,VEH01007,386.2,12.950000000000017,214.57,0.0,386.2,171.63,low
CUST00900,POL00987,VEH01008,628.4,122.24000000000001,0.0,0.0,628.4,628.4,medium
CUST00901,POL00988,VEH01009,262.76,54.72000000000003,0.0,0.0,262.76,262.76,low
CUST00901,POL00989,VEH01010,672.2800000000001,51.09999999999998,0.0,0.0,672.2800000000001,672.2800000000001,medium
CUST00902,POL00990,VEH01011,711.72,129.59999999999997,26.62,0.0,711.72,685.1,medium
CUST00903,POL00991,VEH01012,534.05,79.79999999999997,216.44,0.0,534.05,317.60999999999996,low
CUST00903,POL00992,VEH01013,372.29999999999995,95.50000000000004,45.19,0.0,372.29999999999995,327.10999999999996,low
CUST00904,POL00993,VEH01014,323.58,34.79999999999998,0.0,0.0,323.58,323.58,low
CUST00905,POL00994,VEH01015,730.6999999999999,78.60000000000014,25.98,0.0,730.6999999999999,704.7199999999999,medium
CUST00906,POL00995,VEH01016,262.96,33.08000000000004,0.0,0.0,262.96,262.96,low
CUST00906,POL00996,VEH01017,240.32,43.360000000000014,44.18,0.0,240.32,196.14,low
CUST00907,POL00997,VEH01018,112.42,4.840000000000003,0.0,0.0,112.42,112.42,low
CUST00908,POL00998,VEH01019,407.64,72.29999999999998,69.45,0.0,407.64,338.19,low
CUST00909,POL00999,VEH01020,398.31,41.68999999999999,198.88,0.0,398.31,199.43,low
CUST00910,POL01000,VEH01021,1052.81,250.80000000000013,21.46,28426.09,1052.81,-27394.74,negative
CUST00911,POL01001,VEH01022,727.23,127.11999999999998,0.0,0.0,727.23,727.23,medium
CUST00912,POL01002,VEH01023,985.44,61.559999999999945,42.03,0.0,985.44,943.4100000000001,medium
CUST00913,POL01003,VEH01024,251.16000000000003,28.839999999999982,248.16000000000003,2592.26,251.16000000000003,-2589.26,negative
CUST00914,POL01004,VEH01025,327.42,70.49999999999996,42.980000000000004,0.0,327.42,284.44,low
CUST00915,POL01005,VEH01026,636.15,53.15000000000005,261.76,0.0,636.15,374.39,low
CUST00916,POL01006,VEH01027,576.4,84.81,40.74,0.0,576.4,535.66,medium
CUST00917,POL01007,VEH01028,346.96,74.64000000000004,62.209999999999994,0.0,537.788,284.75,low
CUST00918,POL01008,VEH01029,319.25,68.15,23.45,0.0,319.25,295.8,low
CUST00919,POL01009,VEH01030,423.2,69.60000000000001,68.32,940.7,423.2,-585.82,negative
CUST00920,POL01010,VEH01031,455.76,136.61999999999995,91.49000000000001,0.0,455.76,364.27,low
CUST00921,POL01011,VEH01032,70.26,6.349999999999994,40.33,0.0,70.26,29.930000000000007,low
CUST00922,POL01012,VEH01033,561.89,51.59000000000003,0.0,0.0,561.89,561.89,medium
CUST00922,POL01013,VEH01034,485.28,41.880000000000024,159.8,0.0,752.184,325.47999999999996,low
CUST00923,POL01014,VEH01035,310.15,18.35000000000001,0.0,0.0,310.15,310.15,low
CUST00924,POL01015,VEH01036,222.75,31.900000000000013,42.5,0.0,222.75,180.25,low
CUST00925,POL01016,VEH01037,698.76,57.84,35.7,0.0,698.76,663.06,medium
CUST00926,POL01017,VEH01038,245.35,28.150000000000013,110.05,0.0,245.35,135.3,low
CUST00927,POL01018,VEH01039,454.86,14.04000000000002,43.13,0.0,454.86,411.73,low
CUST00928,POL01019,VEH01040,70.82,9.180000000000007,24.26,4229.23,70.82,-4182.669999999999,negative
CUST00929,POL01020,VEH01041,690.72,210.36,206.05,0.0,690.72,484.67,low
CUST00930,POL01021,VEH01042,338.84999999999997,21.150000000000013,111.64,0.0,338.84999999999997,227.20999999999998,low
CUST00931,POL01022,VEH01043,428.84,70.52000000000004,41.91,0.0,428.84,386.92999999999995,low
CUST00932,POL01023,VEH01044,777.3000000000001,243.9,115.68,0.0,777.3000000000001,661.6200000000001,medium
CUST00934,POL01024,VEH01046,355.77,4.22999999999999,0.0,0.0,355.77,355.77,low
CUST00935,POL01025,VEH01047,246.26,33.74,66.98,0.0,246.26,179.27999999999997,low
CUST00936,POL01026,VEH01048,1109.2,250.29999999999987,66.09,0.0,1109.2,1043.1100000000001,medium
CUST00937,POL01027,VEH01049,597.5999999999999,75.24000000000004,144.7,0.0,597.5999999999999,452.8999999999999,low
CUST00938,POL01028,VEH01050,774.99,4.590000000000046,73.27000000000001,0.0,774.99,701.72,medium
CUST00939,POL01029,VEH01051,505.12,75.12,46.16,0.0,505.12,458.96000000000004,low
CUST00940,POL01030,VEH01052,357.0,42.99999999999997,0.0,0.0,357.0,357.0,low
CUST00941,POL01031,VEH01053,799.8000000000001,183.29999999999998,156.8,0.0,799.8000000000001,643.0,medium
CUST00942,POL01032,VEH01054,384.90000000000003,117.19999999999999,159.9,0.0,596.595,225.00000000000003,low
CUST00943,POL01033,VEH01055,775.6,112.34999999999998,31.23,0.0,1202.18,744.37,medium
CUST00944,POL01034,VEH01056,298.4,21.600000000000023,34.59,0.0,298.4,263.80999999999995,low
CUST00945,POL01035,VEH01057,394.46,59.51000000000004,57.32,0.0,394.46,337.14,low
CUST00946,POL01036,VEH01058,335.43,14.639999999999986,78.17,0.0,335.43,257.26,low
CUST00947,POL01037,VEH01059,1086.47,84.81000000000009,0.0,0.0,1684.0285000000001,1086.47,medium
CUST00948,POL01038,VEH01060,754.05,103.40000000000006,14.11,0.0,754.05,739.9399999999999,medium
CUST00949,POL01039,VEH01061,514.03,196.46000000000006,30.69,2565.08,514.03,-2081.74,negative
CUST00950,POL01040,VEH01062,205.12,75.15999999999997,38.62,0.0,205.12,166.5,low
CUST00951,POL01041,VEH01063,216.48,13.829999999999998,0.0,0.0,335.544,216.48,low
CUST00952,POL01042,VEH01064,300.99,34.110000000000014,74.03999999999999,1465.26,300.99,-1238.31,negative
CUST00953,POL01043,VEH01065,781.92,36.090000000000046,0.0,0.0,781.92,781.92,medium
CUST00953,POL01044,VEH01066,170.24,17.799999999999983,0.0,0.0,170.24,170.24,low
CUST00954,POL01045,VEH01067,465.06000000000006,69.11999999999998,78.56,14381.09,465.06000000000006,-13994.59,negative
CUST00955,POL01046,VEH01068,264.0,40.45000000000002,0.0,0.0,264.0,264.0,low
CUST00956,POL01047,VEH01069,220.36,6.819999999999993,113.47,8025.860000000001,220.36,-7918.97,negative
CUST00957,POL01048,VEH01070,205.41,27.389999999999986,162.42000000000002,19192.41,318.3855,-19149.42,negative
CUST00958,POL01049,VEH01071,385.6,48.49999999999994,56.5,0.0,385.6,329.1,low
CUST00959,POL01050,VEH01072,239.21999999999997,67.92,77.92,0.0,239.21999999999997,161.29999999999995,low
CUST00960,POL01051,VEH01073,1206.48,179.27999999999997,41.4,0.0,1206.48,1165.08,medium
CUST00961,POL01052,VEH01074,34.82,5.18,48.15,0.0,53.971000000000004,-13.329999999999998,negative
CUST00962,POL01053,VEH01075,1036.2,142.09999999999994,49.7,0.0,1036.2,986.5,medium
CUST00963,POL01054,VEH01076,256.41,72.79999999999998,74.36,897.59,256.41,-715.54,negative
CUST00964,POL01055,VEH01077,671.3,67.35,107.66,0.0,671.3,563.64,medium
CUST00965,POL01056,VEH01078,895.52,27.680000000000064,0.0,0.0,1388.056,895.52,medium
CUST00966,POL01057,VEH01079,406.08,22.640000000000043,0.0,0.0,406.08,406.08,low
CUST00967,POL01058,VEH01080,893.5500000000001,38.35999999999993,78.51,0.0,1385.0025,815.0400000000001,medium
CUST00968,POL01059,VEH01081,235.54999999999998,44.45000000000001,132.07999999999998,0.0,235.54999999999998,103.47,low
CUST00969,POL01060,VEH01082,575.65,78.94999999999996,34.43,0.0,575.65,541.22,medium
CUST00970,POL01061,VEH01084,486.53,56.87000000000002,49.83,0.0,486.53,436.7,low
CUST00971,POL01062,VEH01085,65.43,8.239999999999995,146.0,0.0,101.41650000000001,-80.57,negative
CUST00972,POL01063,VEH01086,429.6,25.71999999999997,100.96000000000001,0.0,429.6,328.64,low
CUST00973,POL01064,VEH01087,288.68,66.42999999999996,107.98,0.0,288.68,180.7,low
CUST00974,POL01065,VEH01088,46.8,5.990000000000002,133.08,0.0,46.8,-86.28000000000002,negative
CUST00975,POL01066,VEH01089,873.4000000000001,60.99999999999994,75.08,0.0,873.4000000000001,798.32,medium
CUST00976,POL01067,VEH01090,594.96,93.54000000000002,133.0,0.0,922.1880000000001,461.96000000000004,low
CUST00977,POL01068,VEH01091,742.08,207.1199999999999,251.3,0.0,742.08,490.78000000000003,low
CUST00978,POL01069,VEH01092,312.75,80.81999999999996,76.58,710.74,312.75,-474.57,negative
CUST00979,POL01070,VEH01093,591.43,146.72000000000006,48.67,0.0,591.43,542.76,medium
CUST00980,POL01071,VEH01094,152.8,8.039999999999992,108.25,1088.4,152.8,-1043.8500000000001,negative
CUST00981,POL01072,VEH01095,95.66,19.180000000000007,79.07,2414.96,95.66,-2398.37,negative
CUST00983,POL01073,VEH01097,440.64,47.08000000000004,56.99,93.64,440.64,290.01,low
CUST00984,POL01074,VEH01098,643.59,159.11999999999995,22.94,0.0,643.59,620.65,medium
CUST00985,POL01075,VEH01099,262.79999999999995,12.300000000000026,14.36,0.0,262.79999999999995,248.43999999999994,low
CUST00986,POL01076,VEH01100,351.82,42.980000000000004,47.4,0.0,351.82,304.42,low
CUST00987,POL01077,VEH01101,884.32,152.56000000000006,41.86,0.0,884.32,842.46,medium
CUST00988,POL01078,VEH01102,227.28000000000003,12.719999999999985,90.6,0.0,227.28000000000003,136.68000000000004,low
CUST00989,POL01079,VEH01103,201.57,17.39999999999999,0.0,0.0,201.57,201.57,low
CUST00990,POL01080,VEH01104,785.64,62.27999999999997,32.54,0.0,785.64,753.1,medium
CUST00991,POL01081,VEH01105,356.75,55.800000000000054,0.0,0.0,356.75,356.75,low
CUST00991,POL01082,VEH01106,311.5,37.58999999999998,0.0,0.0,311.5,311.5,low
CUST00992,POL01083,VEH01107,750.0,20.400000000000034,69.63,0.0,750.0,680.37,medium
CUST00992,POL01084,VEH01108,99.8,18.340000000000003,58.84,0.0,99.8,40.959999999999994,low
CUST00993,POL01085,VEH01109,601.5999999999999,0.0,74.31,0.0,601.5999999999999,527.29,medium
CUST00994,POL01086,VEH01110,640.24,57.84000000000003,183.66,0.0,640.24,456.58000000000004,low
