ticket_id,customer_id,policy_id,ticket_open_date,ticket_close_date,issue_type,issue_severity,support_channel,resolution_status,resolution_time_hours,escalation_flag,repeat_ticket_flag,csat_score,refund_or_credit_given_flag,refund_or_credit_amount,policy_type,coverage_level,policy_status,renewal_flag,churn_flag,premium_band,discount_band,risk_band,customer_segment,state,income_band
TIC002177,CUST00322,POL00351,2025-10-31 00:00:00,2025-10-31 05:22:48.000000000,payment_failure,low,chat,resolved,5.38,0,0,4.0,0,0.0,liability_only,basic,active,0,0,low,high,moderate_risk,budget,Texas,middle
TIC002178,CUST00088,POL00096,2025-04-29 00:00:00,2025-04-29 06:31:48.000000000,discount_dispute,low,chat,resolved,6.53,0,0,4.0,1,55.02,liability_only,enhanced,active,0,0,low,high,moderate_risk,premium,Florida,upper_middle
TIC002179,CUST00788,POL00859,2025-12-10 00:00:00,2025-12-10 09:40:48.000000000,billing_issue,low,self_service,resolved,9.68,0,0,4.0,0,0.0,standard,comprehensive,active,0,0,low,moderate,moderate_risk,budget,Florida,middle
TIC002180,CUST00269,POL00290,2025-08-23 00:00:00,2025-08-23 06:22:48.000000000,claim_status_question,medium,email,closed_no_action,6.38,0,0,,0,0.0,liability_only,enhanced,renewed,1,0,low,moderate,low_risk,premium,Arizona,lower_middle
TIC002181,CUST00661,POL00725,2025-09-24 00:00:00,2025-09-26 11:03:36.000000000,billing_issue,high,phone,resolved,59.06,0,0,4.0,0,0.0,liability_only,enhanced,active,0,0,low,high,moderate_risk,standard,Illinois,middle
TIC002182,CUST00147,POL00160,2025-05-11 00:00:00,,account_update_request,low,email,pending,7.65,0,0,,0,0.0,premium,comprehensive,lapsed,0,1,mid,high,moderate_risk,standard,North Carolina,lower_middle
TIC002183,CUST00867,POL00949,2025-01-13 00:00:00,2025-01-13 17:31:12.000000000,billing_issue,medium,email,resolved,17.52,0,0,4.0,0,0.0,liability_only,enhanced,active,0,0,low,high,moderate_risk,standard,Ohio,lower_middle
TIC002184,CUST00643,POL00706,2025-03-24 00:00:00,2025-03-24 04:45:36.000000000,discount_dispute,medium,chat,resolved,4.76,0,1,4.0,0,0.0,standard,enhanced,renewed,1,0,low,low,moderate_risk,standard,Georgia,lower_middle
TIC002185,CUST00339,POL00371,2025-04-07 00:00:00,2025-04-07 10:28:48.000000000,payment_failure,high,chat,resolved,10.48,0,0,4.0,1,0.0,standard,enhanced,renewed,1,0,mid,high,moderate_risk,budget,Arizona,lower_middle
TIC002186,CUST00189,POL00203,2025-11-28 00:00:00,2025-11-28 09:29:24.000000000,billing_issue,low,phone,closed_no_action,9.49,0,0,,0,0.0,standard,comprehensive,renewed,1,0,low,moderate,low_risk,premium,Texas,lower_middle
TIC002187,CUST00659,POL00723,2025-09-26 00:00:00,,mileage_sync_issue,medium,chat,escalated,15.09,1,1,2.0,0,0.0,standard,comprehensive,lapsed,0,1,low,moderate,moderate_risk,standard,Arizona,low
TIC002188,CUST01078,POL01174,2025-09-08 00:00:00,2025-09-08 06:06:36.000000000,app_login_issue,low,email,closed_no_action,6.11,0,0,,0,0.0,premium,basic,active,0,0,low,high,moderate_risk,standard,Florida,middle
TIC002189,CUST01063,POL01159,2025-02-18 00:00:00,,payment_failure,critical,email,pending,137.71,0,0,,0,0.0,liability_only,comprehensive,active,0,0,low,low,moderate_risk,high_value,Florida,lower_middle
TIC002190,CUST00941,POL01031,2025-08-12 00:00:00,,discount_dispute,medium,email,pending,33.8,0,0,,0,0.0,premium,enhanced,lapsed,0,1,low,high,moderate_risk,standard,Texas,lower_middle
TIC002191,CUST01037,POL01128,2025-02-11 00:00:00,2025-02-12 01:15:36.000000000,claim_status_question,medium,self_service,resolved,25.26,0,0,1.0,1,56.35,premium,enhanced,lapsed,0,1,low,high,low_risk,high_value,Ohio,middle
TIC002192,CUST00880,POL00964,2025-03-27 00:00:00,,mileage_sync_issue,low,chat,pending,1.3,0,1,,0,0.0,full_coverage,basic,renewed,1,0,low,high,moderate_risk,budget,Texas,upper_middle
TIC002193,CUST01047,POL01139,2025-09-22 00:00:00,2025-09-22 07:01:48.000000000,app_login_issue,low,chat,resolved,7.03,0,0,3.0,0,0.0,liability_only,enhanced,active,0,0,low,high,moderate_risk,standard,Illinois,middle
TIC002194,CUST00096,POL00104,2025-06-23 00:00:00,,discount_dispute,critical,chat,escalated,56.96,1,0,2.0,0,0.0,full_coverage,comprehensive,active,0,0,mid,very_high,moderate_risk,high_value,California,
TIC002195,CUST00129,POL00138,2025-10-08 00:00:00,2025-10-09 06:29:24.000000000,payment_failure,medium,chat,closed_no_action,30.49,0,0,,0,0.0,standard,comprehensive,active,0,0,low,moderate,moderate_risk,standard,New York,low
TIC002196,CUST00325,POL00354,2025-09-18 00:00:00,,policy_change_request,medium,chat,pending,33.78,0,1,,0,0.0,full_coverage,enhanced,cancelled,0,1,mid,moderate,moderate_risk,high_value,California,middle
TIC002197,CUST00620,POL00680,2025-06-09 00:00:00,,app_login_issue,critical,email,pending,146.7,0,0,,0,0.0,liability_only,basic,cancelled,0,1,low,moderate,moderate_risk,budget,Pennsylvania,upper_middle
TIC002198,CUST00263,POL00283,2025-03-28 00:00:00,,account_update_request,low,email,escalated,13.58,1,0,3.0,0,0.0,premium,enhanced,active,0,0,low,high,moderate_risk,premium,California,low
TIC002199,CUST00103,POL00111,2025-04-01 00:00:00,2025-04-01 07:15:36.000000000,discount_dispute,low,email,resolved,7.26,0,0,4.0,0,0.0,liability_only,basic,active,0,0,low,moderate,moderate_risk,premium,California,middle
TIC002200,CUST00473,POL00517,2025-02-15 00:00:00,2025-02-15 03:20:24.000000000,policy_change_request,low,phone,resolved,3.34,0,0,5.0,0,0.0,standard,comprehensive,renewed,1,0,mid,high,low_risk,standard,Pennsylvania,low
TIC002201,CUST00250,POL00270,2025-09-26 00:00:00,2025-09-26 06:29:24.000000000,mileage_sync_issue,low,phone,resolved,6.49,0,0,4.0,0,0.0,liability_only,comprehensive,cancelled,0,1,mid,high,moderate_risk,high_value,North Carolina,middle
TIC002202,CUST00675,POL00738,2025-10-23 00:00:00,,discount_dispute,critical,chat,escalated,118.34,1,1,2.0,0,0.0,premium,basic,active,0,0,low,low,moderate_risk,standard,New York,lower_middle
TIC002203,CUST00020,POL00021,2025-12-11 00:00:00,2025-12-11 20:19:48.000000000,billing_issue,medium,phone,resolved,20.33,0,0,1.0,0,0.0,liability_only,comprehensive,renewed,1,0,mid,moderate,moderate_risk,budget,Arizona,middle
TIC002204,CUST00281,POL00306,2025-04-23 00:00:00,2025-04-25 04:05:24.000000000,billing_issue,high,phone,resolved,52.09,0,0,3.0,0,0.0,premium,comprehensive,active,0,0,low,high,moderate_risk,premium,Illinois,lower_middle
TIC002205,CUST00248,POL00268,2025-08-13 00:00:00,2025-08-18 14:13:12.000000000,account_update_request,critical,chat,resolved,134.22,0,0,4.0,0,0.0,liability_only,basic,renewed,1,0,low,moderate,moderate_risk,high_value,Pennsylvania,lower_middle
TIC002206,CUST00196,POL00212,2025-05-05 00:00:00,2025-05-07 06:01:48.000000000,claim_status_question,high,self_service,closed_no_action,54.03,0,0,,0,0.0,standard,comprehensive,renewed,1,0,low,high,moderate_risk,standard,Pennsylvania,lower_middle
TIC002207,CUST00076,POL00085,2025-03-08 00:00:00,2025-03-15 20:38:24.000000000,mileage_sync_issue,critical,chat,resolved,188.64,0,0,3.0,0,0.0,standard,comprehensive,lapsed,0,1,low,high,moderate_risk,premium,Florida,
TIC002208,CUST00089,POL00097,2025-07-28 00:00:00,,policy_change_request,low,phone,escalated,3.49,1,1,2.0,0,0.0,liability_only,comprehensive,active,0,0,low,low,moderate_risk,standard,Arizona,
TIC002209,CUST00739,POL00811,2025-04-11 00:00:00,,app_login_issue,high,phone,pending,74.3,0,1,,0,0.0,standard,enhanced,active,0,0,low,very_high,moderate_risk,budget,Arizona,upper_middle
TIC002210,CUST00097,POL01219,2025-04-29 00:00:00,2025-04-30 04:09:00.000000000,account_update_request,medium,phone,resolved,28.15,0,0,3.0,0,0.0,liability_only,basic,active,0,0,low,high,moderate_risk,standard,North Carolina,middle
TIC002211,CUST00860,POL00942,2025-07-02 00:00:00,,payment_failure,low,phone,pending,5.46,0,0,,1,34.28,liability_only,enhanced,renewed,1,0,low,high,moderate_risk,standard,Texas,lower_middle
TIC002212,CUST00184,POL00197,2025-11-09 00:00:00,2025-11-09 02:26:24.000000000,discount_dispute,low,chat,closed_no_action,2.44,0,0,,1,3.18,premium,basic,active,0,0,low,high,moderate_risk,premium,Pennsylvania,middle
TIC002213,CUST00041,POL00047,2025-11-30 00:00:00,2025-12-07 04:33:36.000000000,billing_issue,critical,phone,closed_no_action,172.56,0,0,,0,0.0,premium,enhanced,active,0,0,high,high,low_risk,premium,Texas,middle
TIC002214,CUST00098,POL01226,2025-02-15 00:00:00,2025-02-15 06:13:48.000000000,payment_failure,low,chat,resolved,6.23,0,0,4.0,0,,liability_only,basic,renewed,1,0,low,moderate,moderate_risk,high_value,New York,high
TIC002215,CUST00140,POL00152,2025-08-29 00:00:00,2025-08-29 05:59:24.000000000,policy_change_request,low,phone,resolved,5.99,0,0,4.0,0,0.0,standard,basic,cancelled,0,1,low,moderate,moderate_risk,budget,Arizona,middle
TIC002216,CUST00710,POL00775,2025-11-08 00:00:00,,app_login_issue,low,email,escalated,2.1,1,0,2.0,0,0.0,liability_only,basic,lapsed,0,1,low,moderate,moderate_risk,standard,Arizona,lower_middle
TIC002217,CUST01095,POL01193,2025-09-29 00:00:00,2025-09-29 06:26:24.000000000,discount_dispute,low,self_service,closed_no_action,6.44,0,0,,0,0.0,liability_only,comprehensive,renewed,1,0,low,very_high,moderate_risk,premium,Georgia,upper_middle
TIC002218,CUST00495,POL00540,2025-05-07 00:00:00,,policy_change_request,critical,phone,escalated,66.63,1,0,1.0,0,0.0,standard,basic,renewed,1,0,low,high,moderate_risk,premium,Arizona,lower_middle
TIC002219,CUST00726,POL00793,2025-07-20 00:00:00,2025-07-21 02:34:48.000000000,billing_issue,high,phone,resolved,26.58,0,1,5.0,0,0.0,premium,enhanced,active,0,0,mid,moderate,moderate_risk,premium,Ohio,lower_middle
TIC002220,CUST01067,POL01163,2025-02-11 00:00:00,2025-02-11 11:29:24.000000000,discount_dispute,low,phone,resolved,11.49,0,0,3.0,0,0.0,full_coverage,basic,active,0,0,mid,high,moderate_risk,standard,Illinois,lower_middle
TIC002221,CUST00027,POL00029,2025-09-14 00:00:00,,app_login_issue,high,phone,pending,2.5,0,0,,0,0.0,standard,basic,active,0,0,low,high,low_risk,standard,Georgia,middle
TIC002222,CUST00691,POL00755,2025-08-02 00:00:00,2025-08-02 03:49:48.000000000,payment_failure,low,chat,resolved,3.83,0,0,3.0,0,,liability_only,comprehensive,active,0,0,low,moderate,moderate_risk,standard,New York,middle
TIC002223,CUST00719,POL00785,2025-04-30 00:00:00,2025-05-01 01:25:12.000000000,payment_failure,medium,phone,resolved,25.42,0,0,,1,0.0,premium,enhanced,active,0,0,low,high,low_risk,standard,North Carolina,high
TIC002224,CUST00958,POL01049,2025-07-21 00:00:00,2025-07-22 16:37:12.000000000,claim_status_question,medium,chat,resolved,40.62,0,1,4.0,0,0.0,standard,enhanced,active,0,0,low,high,moderate_risk,standard,New York,middle
TIC002225,CUST00115,POL00124,2025-06-05 00:00:00,2025-06-05 05:57:00.000000000,policy_change_request,low,chat,resolved,5.95,0,0,4.0,0,0.0,standard,enhanced,cancelled,0,1,low,high,moderate_risk,standard,North Carolina,middle
TIC002226,CUST00066,POL00075,2025-08-14 00:00:00,2025-08-14 23:00:00.000000000,payment_failure,high,chat,resolved,23.0,0,0,5.0,0,0.0,premium,comprehensive,active,0,0,low,moderate,moderate_risk,standard,Georgia,upper_middle
TIC002227,CUST00573,POL00628,2025-11-06 00:00:00,,discount_dispute,low,email,escalated,7.31,1,1,,0,0.0,full_coverage,enhanced,lapsed,0,1,low,moderate,moderate_risk,standard,Georgia,upper_middle
TIC002228,CUST00017,POL00018,2025-06-04 00:00:00,,payment_failure,high,phone,escalated,42.43,1,0,3.0,0,0.0,full_coverage,comprehensive,active,0,0,low,high,moderate_risk,budget,Florida,upper_middle
TIC002229,CUST00850,POL00930,2025-04-08 00:00:00,,billing_issue,critical,phone,escalated,124.27,1,1,1.0,0,0.0,liability_only,enhanced,active,0,0,low,moderate,moderate_risk,standard,Texas,high
TIC002230,CUST00724,POL00790,2025-03-10 00:00:00,,payment_failure,low,email,pending,8.56,0,0,,0,0.0,liability_only,comprehensive,renewed,1,0,low,moderate,moderate_risk,premium,Texas,
TIC002231,CUST00169,POL00182,2025-06-01 00:00:00,,billing_issue,low,email,escalated,1.67,1,1,3.0,0,0.0,premium,basic,renewed,1,0,low,moderate,moderate_risk,high_value,Ohio,low
TIC002232,CUST00480,POL00524,2025-04-21 00:00:00,2025-04-21 07:40:12.000000000,payment_failure,low,chat,resolved,7.67,0,0,3.0,0,0.0,full_coverage,basic,active,0,0,mid,high,moderate_risk,standard,Ohio,lower_middle
TIC002233,CUST00642,POL00704,2025-12-02 00:00:00,2025-12-02 06:27:36.000000000,claim_status_question,low,chat,resolved,6.46,0,0,5.0,0,0.0,liability_only,enhanced,cancelled,0,1,low,high,moderate_risk,standard,North Carolina,upper_middle
TIC002234,CUST00964,POL01055,2025-09-20 00:00:00,2025-09-20 00:30:00.000000000,app_login_issue,medium,chat,resolved,0.5,0,0,5.0,0,0.0,full_coverage,comprehensive,lapsed,0,1,mid,moderate,moderate_risk,premium,Texas,high
TIC002235,CUST01002,POL01094,2025-09-10 00:00:00,2025-09-14 17:40:48.000000000,mileage_sync_issue,critical,phone,resolved,113.68,0,0,3.0,0,0.0,standard,comprehensive,active,0,0,mid,moderate,moderate_risk,budget,North Carolina,low
TIC002236,CUST00762,POL00835,2025-03-17 00:00:00,,discount_dispute,critical,chat,pending,67.57,0,0,,1,39.75,liability_only,comprehensive,lapsed,0,1,low,high,moderate_risk,budget,Illinois,high
TIC002237,CUST00090,POL01231,2025-10-20 00:00:00,2025-10-20 21:06:00.000000000,payment_failure,medium,self_service,resolved,21.1,0,0,5.0,0,0.0,standard,enhanced,active,0,0,low,moderate,low_risk,standard,Georgia,high
TIC002238,CUST00634,POL00694,2025-05-03 00:00:00,2025-05-03 10:02:24.000000000,billing_issue,low,chat,resolved,10.04,0,0,4.0,0,0.0,full_coverage,comprehensive,renewed,1,0,mid,high,moderate_risk,premium,Texas,middle
TIC002239,CUST00862,POL00944,2025-04-06 00:00:00,2025-04-12 16:22:12.000000000,claim_status_question,critical,chat,resolved,160.37,0,0,2.0,0,0.0,liability_only,basic,active,0,0,low,moderate,low_risk,premium,Texas,low
TIC002240,CUST00108,POL00118,2025-07-06 00:00:00,2025-07-06 22:00:36.000000000,discount_dispute,medium,phone,resolved,22.01,0,1,2.0,1,0.0,standard,enhanced,renewed,1,0,mid,none,moderate_risk,standard,Pennsylvania,high
TIC002241,CUST00420,POL00461,2025-05-06 00:00:00,,policy_change_request,low,phone,escalated,8.54,1,0,,0,0.0,premium,enhanced,cancelled,0,1,mid,high,moderate_risk,premium,Texas,upper_middle
TIC002242,CUST00050,POL00058,2025-07-11 00:00:00,2025-07-11 17:02:24.000000000,policy_change_request,medium,phone,resolved,17.04,0,0,1.0,0,0.0,liability_only,basic,renewed,1,0,low,high,moderate_risk,high_value,Illinois,high
TIC002243,CUST00874,POL00957,2025-07-19 00:00:00,2025-07-19 08:32:23.999999999,policy_change_request,low,phone,closed_no_action,8.54,0,0,,0,0.0,full_coverage,comprehensive,active,0,0,mid,high,moderate_risk,budget,Arizona,middle
TIC002244,CUST00932,POL01023,2025-06-19 00:00:00,2025-06-21 12:10:48.000000000,account_update_request,high,self_service,resolved,60.18,0,0,3.0,0,0.0,full_coverage,enhanced,lapsed,0,1,low,very_high,moderate_risk,budget,Florida,lower_middle
TIC002245,CUST00157,POL01202,2025-12-31 00:00:00,2026-01-01 03:16:48.000000000,policy_change_request,medium,chat,resolved,27.28,0,1,3.0,0,0.0,premium,basic,active,0,0,low,moderate,moderate_risk,standard,Pennsylvania,upper_middle
TIC002246,CUST00818,POL00895,2025-07-09 00:00:00,2025-07-09 08:34:48.000000000,account_update_request,medium,email,resolved,8.58,0,0,4.0,0,0.0,standard,enhanced,cancelled,0,1,low,high,moderate_risk,premium,New York,low
TIC002247,CUST00510,POL00555,2025-07-21 00:00:00,2025-07-21 18:07:12.000000000,payment_failure,medium,phone,resolved,18.12,0,0,5.0,0,,standard,enhanced,active,0,0,low,moderate,low_risk,standard,New York,middle
TIC002248,CUST00808,POL00883,2025-04-17 00:00:00,,policy_change_request,low,email,escalated,5.19,1,1,,1,16.58,liability_only,basic,cancelled,0,1,low,moderate,moderate_risk,standard,California,high
TIC002249,CUST00332,POL00363,2025-06-25 00:00:00,2025-06-25 05:48:36.000000000,policy_change_request,low,self_service,resolved,5.81,0,0,3.0,0,0.0,premium,comprehensive,lapsed,0,1,mid,high,moderate_risk,standard,Illinois,high
TIC002250,CUST00693,POL00758,2025-01-12 00:00:00,,app_login_issue,medium,phone,pending,24.05,0,0,,0,0.0,premium,comprehensive,renewed,1,0,high,moderate,moderate_risk,standard,Pennsylvania,lower_middle
TIC002251,CUST01077,POL01173,2025-06-20 00:00:00,2025-06-22 03:22:12.000000000,policy_change_request,medium,phone,closed_no_action,51.37,0,0,,0,0.0,liability_only,enhanced,active,0,0,low,moderate,moderate_risk,budget,Pennsylvania,lower_middle
TIC002252,CUST00348,POL00380,2025-07-24 00:00:00,2025-07-24 06:30:00.000000000,billing_issue,low,chat,closed_no_action,6.5,0,1,,0,0.0,full_coverage,comprehensive,cancelled,0,1,mid,high,moderate_risk,standard,New York,
TIC002253,CUST00603,POL00662,2025-07-10 00:00:00,2025-07-10 07:49:48.000000000,payment_failure,medium,email,closed_no_action,7.83,0,1,,0,0.0,full_coverage,basic,active,0,0,low,high,moderate_risk,standard,New York,middle
TIC002254,CUST00026,POL00028,2025-08-21 00:00:00,,policy_change_request,high,email,pending,60.78,0,0,,0,0.0,standard,enhanced,active,0,0,low,low,low_risk,budget,Pennsylvania,middle
TIC002255,CUST00448,POL00491,2025-07-08 00:00:00,2025-07-08 00:30:00.000000000,mileage_sync_issue,low,self_service,resolved,0.5,0,0,5.0,0,0.0,full_coverage,comprehensive,renewed,1,0,low,low,moderate_risk,budget,Florida,middle
TIC002256,CUST00340,POL00372,2025-07-17 00:00:00,2025-07-17 17:58:11.999999999,mileage_sync_issue,medium,self_service,resolved,17.97,0,0,2.0,0,0.0,premium,enhanced,lapsed,0,1,mid,high,moderate_risk,high_value,California,low
TIC002257,CUST00100,POL00108,2025-12-08 00:00:00,2025-12-08 04:07:12.000000000,policy_change_request,low,chat,closed_no_action,4.12,0,0,,0,0.0,premium,basic,renewed,1,0,low,moderate,moderate_risk,high_value,Illinois,lower_middle
TIC002258,CUST01097,POL01196,2025-04-11 00:00:00,2025-04-12 23:54:36.000000000,discount_dispute,high,email,resolved,47.91,0,1,3.0,1,0.0,liability_only,enhanced,active,0,0,low,high,low_risk,premium,North Carolina,upper_middle
TIC002259,CUST00220,POL00239,2025-06-04 00:00:00,2025-06-04 06:15:00.000000000,claim_status_question,low,email,resolved,6.25,0,0,3.0,0,0.0,full_coverage,comprehensive,active,0,0,low,none,low_risk,premium,North Carolina,lower_middle
TIC002260,CUST00411,POL00451,2025-12-03 00:00:00,2025-12-04 07:19:48.000000000,account_update_request,high,self_service,closed_no_action,31.33,0,0,,0,0.0,premium,basic,cancelled,0,1,low,low,moderate_risk,high_value,California,middle
TIC002261,CUST00422,POL00463,2025-02-23 00:00:00,2025-02-23 10:22:48.000000000,app_login_issue,low,phone,resolved,10.38,0,0,3.0,1,28.14,standard,comprehensive,active,0,0,low,moderate,moderate_risk,standard,Florida,lower_middle
TIC002262,CUST00054,POL00062,2025-10-01 00:00:00,,mileage_sync_issue,medium,phone,escalated,15.18,1,1,2.0,0,0.0,premium,basic,active,0,0,low,high,moderate_risk,standard,North Carolina,upper_middle
TIC002263,CUST00270,POL00291,2025-03-03 00:00:00,,mileage_sync_issue,low,phone,pending,11.41,0,0,,0,0.0,premium,basic,active,0,0,low,moderate,moderate_risk,high_value,California,middle
TIC002264,CUST01035,POL01125,2025-08-17 00:00:00,2025-08-17 03:13:48.000000000,mileage_sync_issue,low,email,resolved,3.23,0,1,5.0,0,0.0,standard,basic,cancelled,0,1,low,high,moderate_risk,budget,Georgia,middle
TIC002265,CUST01049,POL01141,2025-05-24 00:00:00,,claim_status_question,low,chat,escalated,1.88,1,0,1.0,0,0.0,premium,enhanced,active,0,0,low,high,moderate_risk,premium,Texas,high
TIC002266,CUST00294,POL00321,2025-04-18 00:00:00,2025-04-20 18:05:24.000000000,claim_status_question,high,phone,resolved,66.09,0,0,5.0,0,0.0,full_coverage,comprehensive,lapsed,0,1,low,high,moderate_risk,premium,Illinois,low
TIC002267,CUST00930,POL01021,2025-01-25 00:00:00,2025-01-25 05:02:24.000000000,mileage_sync_issue,low,email,resolved,5.04,0,1,5.0,1,7.8,liability_only,basic,active,0,0,low,moderate,moderate_risk,premium,Arizona,upper_middle
TIC002268,CUST00992,POL01084,2025-07-30 00:00:00,2025-07-30 05:25:48.000000000,claim_status_question,low,chat,resolved,5.43,0,0,5.0,0,0.0,liability_only,basic,active,0,0,low,high,low_risk,budget,Ohio,upper_middle
TIC002269,CUST00832,POL00911,2025-08-25 00:00:00,2025-08-25 21:27:00.000000000,account_update_request,medium,email,resolved,21.45,0,0,2.0,1,35.58,standard,basic,active,0,0,low,none,high_risk,high_value,North Carolina,
TIC002270,CUST00251,POL00271,2025-10-23 00:00:00,2025-10-23 19:15:36.000000000,payment_failure,medium,email,resolved,19.26,0,0,5.0,0,0.0,liability_only,enhanced,active,0,0,low,high,low_risk,budget,Illinois,upper_middle
TIC002271,CUST00760,POL00833,2025-04-07 00:00:00,2025-04-07 20:06:00.000000000,discount_dispute,medium,phone,resolved,20.1,0,1,4.0,0,0.0,standard,enhanced,active,0,0,low,high,moderate_risk,budget,Ohio,middle
TIC002272,CUST00875,POL00959,2025-01-02 00:00:00,2025-01-02 20:48:00.000000000,mileage_sync_issue,medium,phone,resolved,20.8,0,0,4.0,0,0.0,full_coverage,comprehensive,active,0,0,low,very_high,moderate_risk,standard,Pennsylvania,lower_middle
TIC002273,CUST00525,POL00571,2025-02-01 00:00:00,,app_login_issue,medium,chat,pending,14.19,0,1,,1,29.0,full_coverage,enhanced,renewed,1,0,low,low,moderate_risk,premium,Arizona,upper_middle
TIC002274,CUST00823,POL00900,2025-10-02 00:00:00,2025-10-05 17:49:12.000000000,mileage_sync_issue,critical,phone,closed_no_action,89.82,0,1,,0,0.0,premium,enhanced,active,0,0,low,high,moderate_risk,budget,Florida,middle
TIC002275,CUST00973,POL01064,2025-12-04 00:00:00,2025-12-07 07:58:48.000000000,app_login_issue,high,phone,resolved,79.98,0,0,,0,0.0,liability_only,enhanced,lapsed,0,1,low,high,moderate_risk,standard,Illinois,middle
TIC002276,CUST00066,POL00075,2025-01-13 00:00:00,2025-01-15 08:31:12.000000000,billing_issue,high,email,resolved,56.52,0,1,4.0,1,6.84,premium,comprehensive,active,0,0,low,moderate,moderate_risk,standard,Georgia,upper_middle
TIC002277,CUST00903,POL00991,2025-12-16 00:00:00,2025-12-16 12:40:12.000000000,billing_issue,medium,phone,closed_no_action,12.67,0,0,,0,0.0,full_coverage,comprehensive,active,0,0,mid,high,low_risk,standard,Illinois,lower_middle
TIC002278,CUST00243,POL00263,2025-02-03 00:00:00,,policy_change_request,medium,self_service,pending,9.36,0,0,,0,0.0,standard,enhanced,renewed,1,0,low,high,moderate_risk,premium,New York,middle
TIC002279,CUST01079,POL01175,2025-12-21 00:00:00,,mileage_sync_issue,low,chat,escalated,4.66,1,0,1.0,0,0.0,full_coverage,basic,active,0,0,low,high,moderate_risk,standard,New York,low
TIC002280,CUST00743,POL00816,2025-09-28 00:00:00,2025-09-28 00:30:00.000000000,mileage_sync_issue,low,self_service,closed_no_action,0.5,0,1,,0,0.0,standard,comprehensive,active,0,0,mid,high,moderate_risk,standard,Florida,low
TIC002281,CUST00063,POL00072,2025-04-12 00:00:00,2025-04-13 14:20:24.000000000,mileage_sync_issue,high,phone,resolved,38.34,0,0,,0,0.0,liability_only,enhanced,renewed,1,0,mid,high,moderate_risk,high_value,Arizona,middle
TIC002282,CUST00371,POL00406,2025-07-13 00:00:00,2025-07-13 06:00:36.000000000,claim_status_question,low,phone,resolved,6.01,0,0,4.0,0,0.0,liability_only,basic,lapsed,0,1,low,high,low_risk,premium,Illinois,lower_middle
TIC002283,CUST00090,POL01231,2025-11-27 00:00:00,2025-11-27 23:02:24.000000000,billing_issue,medium,phone,resolved,23.04,0,0,4.0,0,0.0,standard,enhanced,active,0,0,low,moderate,low_risk,standard,Georgia,high
TIC002284,CUST00279,POL00304,2025-03-28 00:00:00,2025-03-28 12:56:24.000000000,billing_issue,low,phone,resolved,12.94,0,0,5.0,1,19.16,premium,comprehensive,active,0,0,mid,high,moderate_risk,standard,Georgia,lower_middle
TIC002285,CUST00979,POL01070,2025-11-05 00:00:00,2025-11-06 01:50:24.000000000,billing_issue,medium,phone,resolved,25.84,0,0,3.0,1,13.39,standard,enhanced,active,0,0,mid,high,high_risk,budget,California,lower_middle
TIC002286,CUST00003,POL00003,2025-05-28 00:00:00,2025-05-28 07:34:12.000000000,claim_status_question,low,chat,closed_no_action,7.57,0,1,,0,0.0,premium,comprehensive,renewed,1,0,low,moderate,moderate_risk,budget,Pennsylvania,low
TIC002287,CUST00421,POL00462,2025-03-08 00:00:00,,discount_dispute,medium,chat,escalated,19.31,1,0,1.0,0,0.0,standard,comprehensive,cancelled,0,1,low,high,low_risk,standard,Illinois,high
TIC002288,CUST00801,POL00875,2025-02-14 00:00:00,2025-02-14 23:31:48.000000000,claim_status_question,medium,phone,resolved,23.53,0,1,5.0,0,0.0,liability_only,basic,renewed,1,0,low,low,moderate_risk,budget,Texas,middle
TIC002289,CUST00063,POL00072,2025-08-29 00:00:00,2025-08-29 09:03:36.000000000,payment_failure,low,self_service,resolved,9.06,0,0,4.0,0,0.0,liability_only,enhanced,renewed,1,0,mid,high,moderate_risk,high_value,Arizona,middle
TIC002290,CUST00175,POL00188,2025-01-26 00:00:00,,account_update_request,high,chat,pending,22.41,0,0,,0,0.0,premium,comprehensive,renewed,1,0,low,high,moderate_risk,standard,Georgia,middle
TIC002291,CUST00086,POL00094,2025-09-19 00:00:00,,billing_issue,medium,chat,escalated,20.71,1,0,3.0,0,0.0,standard,comprehensive,active,0,0,low,moderate,moderate_risk,standard,Florida,middle
TIC002292,CUST00676,POL01244,2025-09-12 00:00:00,2025-09-12 02:43:48.000000000,mileage_sync_issue,low,chat,closed_no_action,2.73,0,1,,0,0.0,liability_only,enhanced,cancelled,0,1,low,low,moderate_risk,budget,North Carolina,upper_middle
TIC002293,CUST00027,POL00029,2025-09-09 00:00:00,2025-09-09 03:34:48.000000000,mileage_sync_issue,low,phone,resolved,3.58,0,1,5.0,0,0.0,standard,basic,active,0,0,low,high,low_risk,standard,Georgia,middle
TIC002294,CUST00293,POL00320,2025-07-22 00:00:00,2025-07-22 00:30:00.000000000,mileage_sync_issue,low,email,resolved,0.5,0,1,2.0,0,0.0,full_coverage,enhanced,cancelled,0,1,low,high,moderate_risk,standard,Pennsylvania,middle
TIC002295,CUST00662,POL00726,2025-11-27 00:00:00,2025-11-27 16:27:36.000000000,discount_dispute,medium,chat,resolved,16.46,0,0,3.0,0,0.0,premium,comprehensive,cancelled,0,1,low,moderate,moderate_risk,standard,Florida,lower_middle
